ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion
2d8d668e-ada3-5460-853b-7ee1880f0252	0		user	Show me emails from Saku.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>Saku</contact_name_from>.	[]				1	1.1
22065650-138d-506e-8fd8-ea32a662f3a6	0		user	Search emails from.		EMAILSEARCH	search_email	Search <message_type>emails</message_type> from.	[]				1	1.1
6c9c8ad9-5f5f-5844-8f8b-3395990c3177	0		user	Shwetambari Mokadam alias.		PEOPLE	search_people_attribute	<contact_name>Shwetambari Mokadam</contact_name> <people_attribute>alias</people_attribute>.	[]				7	1.1
8a5b815d-95aa-5483-ae0e-92f47a2c38f1	0		user	Search for mayos from Shwetambari Mokadam.		EMAILSEARCH	search_email	Search for <keyword>mayos</keyword> from <contact_name_from>Shwetambari Mokadam</contact_name_from>.	[]				1	1
0de2fe5a-19b0-56c3-94ef-3574328de498	0		user	Emails from Shwetambari Mokadam in December.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Shwetambari Mokadam</contact_name_from> in <start_date>December</start_date>.	[]				5	1.1
8e148a18-c80b-59b5-a1b2-35c07d173b7d	0		user	Jose email address.		PEOPLE	search_people_attribute	<contact_name>Jose</contact_name> <people_attribute>email address</people_attribute>.	[]				10	1.1
31bcee18-897c-5a38-888f-8dc92adedcb1	0		user	Craig's contact information.		PEOPLE	search_people_attribute	<contact_name>Craig</contact_name>'s <people_attribute>contact information</people_attribute>.	[]				1	1.1
9eb6a035-ef59-57bf-bb8c-a4fcc91b73d7	0		user	Send email to Diego.		NOTSURE	other_domain	Send email to Diego.	[]				26	1.1
74ed3b1e-2993-53b6-bdf4-696353b91378	0		user	Send an email to Arnita Saini.		NOTSURE	notsure_other	Send an email to Arnita Saini.	[]				1	1.1
e574c00f-dbd0-53e0-a07c-bfe07aae1168	0		user	Email about offer.		EMAILSEARCH	search_email	<message_type>Email</message_type> about <keyword>offer</keyword>.	[]				1	1.1
6e2e3064-a662-52b4-abf5-be88c95482ab	0		user	Emails from Jian.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jian</contact_name_from>.	[]				2	1.1
d4038d29-d29e-5ac4-9508-54db121153b2	0		user	Emails from Harris.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Harris</contact_name_from>.	[]				2	1.1
b3311d21-a7df-5fb2-8f93-7ec72f1d0831	0		user	Find new emails from Jose about Christmas vacation.		EMAILSEARCH	search_email	Find <message_category>new</message_category> <message_type>emails</message_type> from <contact_name_from>Jose</contact_name_from> about <keyword>Christmas vacation</keyword>.	[]				4	1.1
5ed735b3-9726-5763-b2c9-214308868a22	0		user	Emails from Alex.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Alex</contact_name_from>.	[]				12	1.1
7e29b24b-7e58-58a0-9537-11862dd7987f	0		user	Tim at am I protex.		NOTSURE	notsure_other	Tim at am I protex.	[]				1	1.1
b4360cf7-0992-5086-bc0b-bc016cf782c2	0		user	Start a call with Sha Li.		NOTSURE	notsure_other	Start a call with Sha Li.	[]				1	1.1
7204dad9-f2d1-5dda-ace4-8276dc69a378	0		user	Emails sent from Abraham Jacob with attachments.		EMAILSEARCH	search_email	<message_type>Emails</message_type> sent from <contact_name_from>Abraham Jacob</contact_name_from> with <attachment>attachments</attachment>.	[]				1	1.1
10c658a3-a11d-5ff9-aae4-be96be79cf84	0		user	Call bank.		NOTSURE	notsure_other	Call bank.	[]				1	1.1
507dbf2b-dfa4-569e-8050-b6ecc75d9a43	0		user	Most recent files.		FILES	file_search	Most <file_recency>recent</file_recency> files.	[]				9	1.1
ce0a35ca-c570-53a8-93ac-c63f5202e5aa	0		user	Emails from Dwight a few days ago.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Dwight</contact_name_from> a <start_date>few days ago</start_date>.	[]				1	1.1
01334733-0886-54fe-b45e-2743b55c6e0b	0		user	Jose alias.		PEOPLE	search_people_attribute	<contact_name>Jose</contact_name> <people_attribute>alias</people_attribute>.	[]				4	1.1
b743892b-8b1c-56b4-8073-c636daa48e37	0		user	Show me emails from Allison with Jack.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>Allison</contact_name_from> with <contact_name>Jack</contact_name>.	[]				1	1.1
07dcbcf7-7afd-5309-8aea-d3bb1a473b87	0		user	Show me the events today.		CALENDAR	find_calendar_entry	Show me the events <start_date>today</start_date>.	[]				1	1.1
96e6f819-ea8d-55fd-9403-afb464e0236a	0		user	HR web.		NOTSURE	other_domain	HR web.	[]				1	1.1
10aaba94-8682-5529-9fea-45a76d49a0da	0		user	Contact Jose.		NOTSURE	other_domain	Contact Jose.	[]				1	1.1
e3a35942-ef47-5c6a-b8ed-15624c1be31b	0		user	Where is Hanjiang's office?		PEOPLE	search_people_attribute	Where is <contact_name>Hanjiang</contact_name>'s <people_attribute>office</people_attribute>?	[]				1	1.1
d31f5ab4-2d1f-548f-b6b7-65348028eb20	0		user	Emails from Jim Gilsinan.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jim Gilsinan</contact_name_from>.	[]				1	1.1
077b5f42-a17e-5d1e-9909-32ab4a90aba0	0		user	Unread email.		EMAILSEARCH	search_email	<message_category>Unread</message_category> <message_type>email</message_type>.	[]				1	1.1
cc1d30b2-9805-51f4-be68-5220cb41e003	0		user	Find emails from Diego Carlomagno.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Diego Carlomagno</contact_name_from>.	[]				2	1.1
28554ca7-b32f-566a-b878-749b6707df49	0		user	Find E Allison's email address.		PEOPLE	search_people_attribute	Find <contact_name>E Allison</contact_name>'s <people_attribute>email address</people_attribute>.	[]				1	1.1
5cca7934-a9ef-5bb8-a8e8-4f921aaa355c	0		user	Document titled fire for test dog.		FILES	file_search	Document titled <file_keyword>fire for test dog</file_keyword>.	[]				3	1.1
68256d2a-1f43-5300-b8d8-449dbc560441	0		user	Find emails with red is Cassie.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> with <keyword>red is Cassie</keyword>.	[]				1	1.1
c9be39e2-4be0-599c-b6f3-532472ed6b4e	0		user	Gaurav in building 32.		NOTSURE	notsure_other	Gaurav in building 32.	[]				1	1.1
c2e93652-0179-53f3-9001-48f7ab1b0dcc	0		user	Email from James Russell on Monday.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>James Russell</contact_name_from> on <start_date>Monday</start_date>.	[]				1	1.1
7d0cf93b-7de8-520a-ae2b-02c389ff2fd9	0		user	Rea email.		EMAILSEARCH	search_email	<contact_name>Rea</contact_name> <message_type>email</message_type>.	[]				1	1.1
088ca9ec-614b-56a8-afab-525a3a5904b2	0		user	Liu Matt.		NOTSURE	notsure_other	Liu Matt.	[]				1	1.1
61bd5d0b-17fc-582b-924a-933d58808a8b	0		user	Document titled file for test dog.		FILES	file_search	Document titled <file_name>file for test dog</file_name>.	[]				13	1.1
e2c61e44-3df6-5089-af33-23fb8f7f3a0a	0		user	File for Test Dog document.		FILES	file_search	File for <file_keyword>Test Dog</file_keyword> document.	[]				8	1.1
7c77b487-e080-501a-8319-8365eb4b5a42	0		user	When is my one on one with Jim?		CALENDAR	find_calendar_when	When is my <title>one on one</title> with <contact_name>Jim</contact_name>?	[]				1	1
3160b907-26d0-58ed-8e74-be9ec2d5cc1f	0		user	Find Rajesh.		PEOPLE	search_people_by_name	Find <contact_name>Rajesh</contact_name>.	[]				1	1.1
0c2e5f87-c03b-561e-b09d-073fccdff720	0		user	Emails from Jose Gomez-Angulo with attachments.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jose Gomez-Angulo</contact_name_from> with <attachment>attachments</attachment>.	[]				8	1.1
394a3deb-f384-5959-8d4d-038446872636	0		user	Talon's office.		PEOPLE	search_people_attribute	<contact_name>Talon</contact_name>'s <people_attribute>office</people_attribute>.	[]				1	1.1
349a7d06-b249-5c79-b635-0d6f1fea057d	0		user	Emails from Harris L.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Harris L</contact_name_from>.	[]				1	1.1
09275eea-88fb-5637-b4e5-de9d97eaeb7d	0		user	Bjorn Olstad.		NOTSURE	notsure_other	Bjorn Olstad.	[]				1	1.1
954b7e57-b17f-50f4-9b12-0e34d763c7a5	0		user	Rich Mains.		NOTSURE	notsure_other	Rich Mains.	[]				1	1.1
950cf312-a40f-5bd9-b5af-38a20cf87cb2	0		user	Find emails from Diego Carlo magno.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Diego Carlo magno</contact_name_from>.	[]				1	1.1
1af36776-74b8-5827-bb8b-94b0e2c9fe89	0		user	Email from Beryl.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Beryl</contact_name_from>.	[]				4	1.1
2fbbe91e-3192-5a60-a1de-dfabb4ff7621	0		user	Immigration.		NOTSURE	notsure_other	Immigration.	[]				1	1.1
1179d720-9241-5741-9395-0f0335c56fd3	0		user	Find new emails from Chad Estes.		EMAILSEARCH	search_email	Find <message_category>new</message_category> <message_type>emails</message_type> from <contact_name_from>Chad Estes</contact_name_from>.	[]				2	1.1
f21e6d4b-9161-5de2-aec3-ec95577ae97c	0		user	Vacation.		NOTSURE	notsure_other	Vacation.	[]				8	1.1
bbc3ef32-7ac5-5160-a40d-bbc99e0303b8	0		user	Fine Jose's email.		EMAILSEARCH	search_email	Fine <contact_name>Jose</contact_name>&apos;s <message_type>email</message_type>.	[]				3	1
406c83ff-8046-5478-bdd0-570b927052f4	0		user	When is my next meeting with Haoyong?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Haoyong</contact_name>?	[]				1	1.1
b76dc8d4-9f4e-5ac3-b39e-c0708d685162	0		user	Craig Miller.		NOTSURE	notsure_other	Craig Miller.	[]				5	1.1
9687e03d-98df-59e7-8686-ac1f411d4a85	0		user	Find emails from Craig.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Craig</contact_name_from>.	[]				1	1.1
395fe793-7a61-5e13-850c-7476d865f558	0		user	Find emails from Jim Gilson.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Jim Gilson</contact_name_from>.	[]				1	1.1
1c95d334-250b-5415-8d68-112dffca9210	0		user	What is tully's office?		PEOPLE	search_people_attribute	What is <contact_name>tully</contact_name>'s <people_attribute>office</people_attribute>?	[]				1	1.1
2fe13dd6-3e5f-5557-9d76-78fb32e15c36	0		user	What is Shuman's phone number?		PEOPLE	search_people_attribute	What is <contact_name>Shuman</contact_name>'s <people_attribute>phone number</people_attribute>?	[]				1	1.1
70ab96e6-6249-583a-8a89-34c5f83e6d60	0		user	Rachel Ng's email from last week.		EMAILSEARCH	search_email	<contact_name>Rachel Ng</contact_name>'s <message_type>email</message_type> from <start_date>last week</start_date>.	[]				1	1.1
0c102ce4-bf90-559e-8d4f-280b5b5d1fa8	0		user	Show files that Jose Gomez-Angulo sent me.		EMAILSEARCH	search_email	Show <attachment_type>files</attachment_type> that <contact_name_from>Jose Gomez-Angulo</contact_name_from> sent <relationship_name_to>me</relationship_name_to>.	[]				6	1
83f02b07-d4e3-5435-87b4-9914f5fc2f01	0		user	Find emails from Christine Logan with photos.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Christine Logan</contact_name_from> with <attachment_type>photos</attachment_type>.	[]				1	1.1
352f1895-5ff1-5a08-8d2e-db44a60fbf3b	0		user	Find email from Shwetambari Mokadam about Test result.		EMAILSEARCH	search_email	Find <message_type>email</message_type> from <contact_name_from>Shwetambari Mokadam</contact_name_from> about <keyword>Test result</keyword>.	[]				1	1.1
e6662573-95de-5c5d-851f-b3f2d1f268a3	0		user	Send a message.		NOTSURE	other_domain	Send a message.	[]				1	1.1
324fa4f3-0c61-5381-b5c6-b6421986f709	0		user	Emails from Malik romantico.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Malik romantico</contact_name_from>.	[]				1	1.1
42ebc524-1770-5f1f-96ba-d5ace685d8d9	0		user	Find new emails from Diego Carlomagno.		EMAILSEARCH	search_email	Find <message_category>new</message_category> <message_type>emails</message_type> from <contact_name_from>Diego Carlomagno</contact_name_from>.	[]				5	1
c8daaf98-90f1-5686-8b89-a7b1599b5380	0		user	What's Chad Estes's phone number?		PEOPLE	search_people_attribute	What's <contact_name>Chad Estes</contact_name>'s <people_attribute>phone number</people_attribute>?	[]				1	1.1
822718e5-c7be-54a1-9e1b-e57feaf37172	0		user	Recent.		NOTSURE	notsure_other	Recent.	[]				2	1.1
04e394ae-f340-52c5-8db1-aa34104752a8	0		user	Dwight Kruger email.		PEOPLE	search_people_attribute	<contact_name>Dwight Kruger</contact_name> <people_attribute>email</people_attribute>.	[]				7	1.1
8c1cbf4f-4967-53ca-bfa3-8efc5e11a899	0		user	4:30 PM meeting.		CALENDAR	find_calendar_entry	<start_time>4:30 PM</start_time> meeting.	[]				1	1
b6f1f614-fc32-588f-9bf3-9de5bbdc8192	0		user	Meetings today.		CALENDAR	find_calendar_entry	Meetings <start_date>today</start_date>.	[]				1	1.1
dfc9371a-2493-54b6-afd0-31938539585a	0		user	Find Lisa Stifelman.		PEOPLE	search_people_by_name	Find <contact_name>Lisa Stifelman</contact_name>.	[]				1	1.1
6bd479b7-8813-5403-9b43-764e7eb646ae	0		user	Show me all emails from Beryl from last week.		EMAILSEARCH	search_email	Show me all <message_type>emails</message_type> from <contact_name_from>Beryl</contact_name_from> from <start_date>last week</start_date>.	[]				1	1.1
c2587f85-40c3-513b-8dda-7a924cf0fec2	0		user	Low priority emails.		EMAILSEARCH	search_email	<message_category>Low priority</message_category> <message_type>emails</message_type>.	[]				1	1.1
4226a907-4f70-51f5-91aa-eda6ea621715	0		user	Files from Jose Gomez-Angulo.		EMAILSEARCH	search_email	<attachment_type>Files</attachment_type> from <contact_name_from>Jose Gomez-Angulo</contact_name_from>.	[]				2	1
ff3b911d-14be-54ad-bad0-5ef6e90b7758	0		user	Show emails from Allison.		EMAILSEARCH	search_email	Show <message_type>emails</message_type> from <contact_name_from>Allison</contact_name_from>.	[]				1	1.1
915aee16-73ed-580a-9809-aa645705edb4	0		user	Email Sara.		EMAILSEARCH	search_email	<message_type>Email</message_type> <contact_name>Sara</contact_name>.	[]				1	1.1
9fe71548-3660-542f-9e69-cbb1e5090c4c	0		user	COVID-19.		NOTSURE	notsure_other	COVID-19.	[]				1	1.1
437dc41d-f52a-5e48-9d93-c84504aa7dc9	0		user	Emails from Rachel with attachments.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Rachel</contact_name_from> with <attachment>attachments</attachment>.	[]				2	1.1
2c175a3b-2d43-51c9-8c23-d89ecae7bcaf	0		user	Show me the location of my next meeting.		CALENDAR	find_calendar_where	Show me the location of my <start_time>next</start_time> meeting.	[]				1	1.1
3d52a75b-bd83-554e-b3dc-fe8d8a20b316	0		user	He emails from Malik.		EMAILSEARCH	search_email	He <message_type>emails</message_type> from <contact_name_from>Malik</contact_name_from>.	[]				1	1.1
edcd7984-12cc-59a5-91f9-179b35852cd4	0		user	What is the phone number for Allison?		PEOPLE	search_people_attribute	What is the <people_attribute>phone number</people_attribute> for <contact_name>Allison</contact_name>?	[]				1	1.1
fbddfe70-1476-5549-b343-2010d2474861	0		user	Emails from Jaclyn.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jaclyn</contact_name_from>.	[]				1	1.1
1afeadf6-d355-5440-b9d7-c1b324a59ffb	0		user	Find emails from Brian Stucker about study.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Brian Stucker</contact_name_from> about <keyword>study</keyword>.	[]				1	1.1
5455632c-5aa8-5bdd-b490-64693c71aafc	0		user	My current meeting.		CALENDAR	find_calendar_entry	My <start_time>current</start_time> meeting.	[]				1	1.1
1a3c3488-307c-59b2-9699-31b6a1320833	0		user	Email Jim.		EMAILSEARCH	search_email	<message_type>Email</message_type> <contact_name>Jim</contact_name>.	[]				1	1.1
2fed6cba-34b9-5cd5-8380-4e75e8cc483b	0		user	Play my emails.		EMAILSEARCH	search_email	Play my <message_type>emails</message_type>.	[]				30	1
e54e1349-3d70-5a13-8dbc-dd8d01741d8b	0		user	Send an email to Steven.		NOTSURE	notsure_other	Send an email to Steven.	[]				1	1.1
442a0e5f-5804-512a-a9ae-dd65b2881ef1	0		user	My events.		CALENDAR	find_calendar_entry	My events.	[]				1	1.1
4a71d268-f99d-534a-a627-9752ffbf06dd	0		user	Emails from Craig Miller.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Craig Miller</contact_name_from>.	[]				3	1.1
9d6f9f43-d619-5bbd-9f41-3c4d8c13c4a0	0		user	Email sent by Malik on 22nd of March.		EMAILSEARCH	search_email	<message_type>Email</message_type> sent by <contact_name_from>Malik</contact_name_from> on <start_date>22nd of March</start_date>.	[]				1	1.1
6e2715e3-ea6a-5074-9306-4c5445f6bd4c	0		user	Enrique's email.		EMAILSEARCH	search_email	<contact_name>Enrique</contact_name>'s <message_type>email</message_type>.	[]				2	1.1
c0bf25ff-b1b4-5ab5-b3ac-751fed946c67	0		user	Find Shwetambari Mokadam contact information.		PEOPLE	search_people_attribute	Find <contact_name>Shwetambari Mokadam</contact_name> <people_attribute>contact</people_attribute> information.	[]				6	1.1
dc709b8f-2066-54eb-a788-0fd268abb5c4	0		user	Emails from Diego.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Diego</contact_name_from>.	[]				3	1.1
6b0f0aa2-6c72-59c5-a0f9-abbdf36390d0	0		user	Emails from Halime last week on Wednesday.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Halime</contact_name_from> <start_date>last week</start_date> on <start_date>Wednesday</start_date>.	[]				1	1
3d9d096b-6d9f-5685-9b8f-684182c436c2	0		user	Show me my first meeting tomorrow.		CALENDAR	find_calendar_entry	Show me my <order_ref>first</order_ref> meeting <start_date>tomorrow</start_date>.	[]				1	1.1
e45207c2-6518-5511-9d35-9edb5c118927	0		user	Who is Perry's boss?		NOTSURE	other_domain	Who is Perry's boss?	[]				1	1.1
743c7622-f1c8-5ee2-9190-b82005d3a025	0		user	Shwetambari Mokadam's files.		FILES	file_search	<contact_name>Shwetambari Mokadam</contact_name>'s files.	[]				5	1.1
ccfd0286-a248-58f9-b928-08a3f02434ae	0		user	Show my recurring meetings for next week.		CALENDAR	find_calendar_entry	Show my recurring meetings for <start_date>next week</start_date>.	[]				2	1
2d2aa682-0ae1-5616-b931-1b77a8e66d31	0		user	Find Shwetambari contact information.		PEOPLE	search_people_attribute	Find <contact_name>Shwetambari</contact_name> <people_attribute>contact</people_attribute> information.	[]				3	1.1
c396b5c5-99a3-5230-9bc5-dc494ebb9cb1	0		user	Mails from Kurt on COVID-19.		EMAILSEARCH	search_email	<message_type>Mails</message_type> from <contact_name_from>Kurt</contact_name_from> on <keyword>COVID-19</keyword>.	[]				1	1.1
6bd6c4cd-2479-59ac-aae1-187bd4b8f4a1	0		user	Johnny Harris.		NOTSURE	notsure_other	Johnny Harris.	[]				1	1.1
9fe77744-e7d2-59cc-b878-f6d6660e83b8	0		user	E mails from Craig to Harris.		EMAILSEARCH	search_email	<message_type>E mails</message_type> from <contact_name_from>Craig</contact_name_from> to <contact_name_to>Harris</contact_name_to>.	[]				1	1.1
7a06fda8-6185-55f4-8546-fa98c02499a5	0		user	Find files I worked on last week.		FILES	file_search	Find files <contact_name>I</contact_name> worked on <date>last week</date>.	[]				2	1.1
850c8998-c955-5591-b363-c72d35c4bb88	0		user	Find emails from Diego.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Diego</contact_name_from>.	[]				12	1.1
eb871a2d-b649-5afa-940d-46be6406e2aa	0		user	Emails from Jeff sent February.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jeff</contact_name_from> sent <start_date>February</start_date>.	[]				1	1.1
5cb3a556-1647-5448-8268-df7b9131c143	0		user	When is next meeting with cheer?		CALENDAR	find_calendar_when	When is <start_time>next</start_time> meeting with <contact_name>cheer</contact_name>?	[]				1	1.1
ee41db4a-1b45-50ce-87fb-1632a1f270da	0		user	Krishn.		NOTSURE	notsure_other	Krishn.	[]				4	1.1
445aa27b-0193-5cad-b437-3322c78495ac	0		user	E mails from Jose Gomez-Angulo to Shwetambari Mokadam.		EMAILSEARCH	search_email	<message_type>E mails</message_type> from <contact_name_from>Jose Gomez-Angulo</contact_name_from> to <contact_name_to>Shwetambari Mokadam</contact_name_to>.	[]				8	1
3c16000f-2dad-5332-acb5-1b87588cba11	0		user	Who does Diego warfare?		NOTSURE	notsure_other	Who does Diego warfare?	[]				1	1.1
5747b9df-b732-5d55-a4d2-cc3925c20f74	0		user	Can you find new emails from An?		EMAILSEARCH	search_email	Can you find <message_category>new</message_category> <message_type>emails</message_type> from <contact_name_from>An</contact_name_from>?	[]				1	1.1
47deb314-72bc-5d34-b0e9-73c8e1b174ad	0		user	Shwetambari profile.		NOTSURE	other_domain	Shwetambari profile.	[]				4	1.1
14d9000d-5816-597b-a6a7-a52299e11241	0		user	Info for Lydia.		PEOPLE	search_people_attribute	<people_attribute>Info</people_attribute> for <contact_name>Lydia</contact_name>.	[]				1	1.1
bfa99ee7-0f0f-548d-ac66-3d93842c7ff1	0		user	Find Jose contact information.		PEOPLE	search_people_attribute	Find <contact_name>Jose</contact_name> <people_attribute>contact information</people_attribute>.	[]				2	1.1
dd677e18-53f2-555c-a3b8-fce3e463c825	0		user	Files from Shankar.		EMAILSEARCH	search_email	<attachment_type>Files</attachment_type> from <contact_name_from>Shankar</contact_name_from>.	[]				1	1
6d00669d-e393-523e-9921-56b45424c120	0		user	Mails from Dwight to Cortana Annotators.		EMAILSEARCH	search_email	<message_type>Mails</message_type> from <contact_name_from>Dwight</contact_name_from> to <contact_name_to>Cortana Annotators</contact_name_to>.	[]				1	1.1
d5cae3f6-176a-5ce3-9e56-9eae3ba30297	0		user	Contact Shwetambari.		PEOPLE	search_people_attribute	<people_attribute>Contact</people_attribute> <contact_name>Shwetambari</contact_name>.	[]				2	1.1
7919cb83-5476-5936-86b1-96390576abe8	0		user	Call Jon.		NOTSURE	notsure_other	Call Jon.	[]				1	1.1
e8ea881b-d47f-5ce6-9ad5-f3d87a95d987	0		user	Files I edited last week.		FILES	file_search	Files <contact_name>I</contact_name> <file_action>edited</file_action> <date>last week</date>.	[]				2	1.1
6def7d6b-cf20-5914-894e-349e13099db3	0		user	Diego's office.		PEOPLE	search_people_attribute	<contact_name>Diego</contact_name>'s <people_attribute>office</people_attribute>.	[]				2	1.1
ee610d78-d337-567d-bc3f-5459fd5f13fa	0		user	What is Jon Harris's email address?		PEOPLE	search_people_attribute	What is <contact_name>Jon Harris</contact_name>'s <people_attribute>email address</people_attribute>?	[]				1	1.1
ad56c381-47f4-59e8-957b-f91d48565a3c	0		user	Show files from Diego.		EMAILSEARCH	search_email	Show <attachment_type>files</attachment_type> from <contact_name_from>Diego</contact_name_from>.	[]				2	1
8feb255a-12d2-5a2d-b3aa-7ea8cca175dd	0		user	Emails from Zachary James with dolphin.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Zachary James</contact_name_from> with <keyword>dolphin</keyword>.	[]				1	1
36bf9671-450a-5e61-a02d-0652bb4509c9	0		user	What's the meeting tomorrow?		CALENDAR	find_calendar_entry	What's the meeting <start_date>tomorrow</start_date>?	[]				1	1.1
efe27a69-71f0-5637-9287-83044e6905bc	0		user	Test.		NOTSURE	notsure_other	Test.	[]				4	1.1
98b4d8cb-c73a-5f24-837b-f70c758b8bb7	0		user	Find emails about a shaker.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> about a <keyword>shaker</keyword>.	[]				1	1.1
d8928936-c89c-57c0-8263-d6fa335a22a1	0		user	Diego.		PEOPLE	search_people_by_name	<contact_name>Diego</contact_name>.	[]				4	1.1
5bb2c60d-7cbc-5980-9bc8-c9c43f601922	0		user	Find my day.		CALENDAR	find_calendar_entry	Find my day.	[]				1	1.1
836d170e-68ec-5de8-be13-0ea500764dd1	0		user	Find new emails from Diego.		EMAILSEARCH	search_email	Find <message_category>new</message_category> <message_type>emails</message_type> from <contact_name_from>Diego</contact_name_from>.	[]				17	1.1
79493efb-d5e3-5a27-9edc-089c53edf6e5	0		user	Emails from Jason.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jason</contact_name_from>.	[]				7	1.1
20a4e293-cc5e-5b88-9fb2-8a0f8c8d69be	0		user	China VPN emails from January to February.		EMAILSEARCH	search_email	<keyword>China VPN</keyword> <message_type>emails</message_type> from <start_date>January</start_date> to <end_date>February</end_date>.	[]				1	1.1
839188ec-949a-53d2-b4c1-de96cfb3835d	0		user	Craigmillar.		NOTSURE	notsure_other	Craigmillar.	[]				1	1.1
a564847c-716f-5b56-9c2d-621f47ad1e45	0		user	Emails with photos.		EMAILSEARCH	search_email	<message_type>Emails</message_type> with <attachment_type>photos</attachment_type>.	[]				1	1.1
f7c9264b-20a3-5e21-b3b9-5f65565c35fc	0		user	Sharepoint.com.		FILES	file_search	<data_source>Sharepoint.com</data_source>.	[]				1	1.1
