ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency
20	0		user	display emails from George between Monday and Wednesday 	EMAILSEARCH	search_email	display <message_type>emails</message_type> from <contact_name_from>George</contact_name_from> between <start_date>Monday</start_date> and <end_date>Wednesday</end_date> 	[]		1
21	0		user	emails to dad	EMAILSEARCH	search_email	<message_type>emails</message_type> to <relationship_name_to>dad</relationship_name_to>	[]		1
22	0		user	From Tim August 25th to August 27th	EMAILSEARCH	search_email	From <contact_name_from>Tim</contact_name_from> <start_date>August 25th</start_date> to <end_date>August 27th</end_date>	[]		1
23	0		user	from Sherry last month	EMAILSEARCH	search_email	from <contact_name_from>Sherry</contact_name_from> <start_date>last month</start_date>	[]		1
24	0		user	messages from Judy Tenuta March 15 through last Tuesday	EMAILSEARCH	search_email	messages from <contact_name_from>Judy Tenuta</contact_name_from> <start_date>March 15</start_date> through <end_date>last Tuesday</end_date>	[]		1
25	0		user	Goku emails yesterday to today	EMAILSEARCH	search_email	<contact_name>Goku</contact_name> <message_type>emails</message_type> <start_date>yesterday</start_date> to <end_date>today</end_date>	[]		1
26	0		user	the email with an attachment from Bill	EMAILSEARCH	search_email	the <message_type>email</message_type> with an <attachment>attachment</attachment> from <contact_name_from>Bill</contact_name_from>	[]		1
27	0		user	To David monday	EMAILSEARCH	search_email	To <contact_name_to>David</contact_name_to> <start_date>monday</start_date>	[]		1
28	0		user	All photos from Goku.	EMAILSEARCH	search_email	All <attachment_type>photos</attachment_type> from <contact_name_from>Goku</contact_name_from>.	[]		1
29	0		user	Word document from Eric	EMAILSEARCH	search_email	<attachment_type>Word document</attachment_type> from <contact_name_from>Eric</contact_name_from>	[]		1
31	0		user	from Chrissy on Christmas	EMAILSEARCH	search_email	from <contact_name_from>Chrissy</contact_name_from> on <keyword>Christmas</keyword>	[]		1
32	0		user	June 20th Friday 	EMAILSEARCH	search_email	<start_date>June 20th Friday</start_date> 	[]		1
33	0		user	From Jill attachments	EMAILSEARCH	search_email	From <contact_name_from>Jill</contact_name_from> <attachment>attachments</attachment>	[]		1
35	0		user	emails from tom	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>tom</contact_name_from>	[]		1
36	0		user	Show me the email from Tim on Monday	EMAILSEARCH	search_email	Show me the <message_type>email</message_type> from <contact_name_from>Tim</contact_name_from> on <start_date>Monday</start_date>	[]		1
37	0		user	To randy jpg	EMAILSEARCH	search_email	To <contact_name_to>randy</contact_name_to> <attachment_type>jpg</attachment_type>	[]		1
38	0		user	It was an excel about the finance of your team	EMAILSEARCH	search_email	It was an excel about the finance of your team	[]		1
39	0		user	spreadsheet from jill	EMAILSEARCH	search_email	<attachment_type>spreadsheet</attachment_type> from <contact_name_from>jill</contact_name_from>	[]		1
41	0		user	Show any emails Roderick sent to me on August 4.	EMAILSEARCH	search_email	Show any <message_type>emails</message_type> <contact_name_from>Roderick</contact_name_from> sent to <relationship_name_to>me</relationship_name_to> on <start_date>August 4</start_date>.	[]		1
42	0		user	dog to Lia	NOTSURE	other_domain	<keyword>dog</keyword> to <contact_name_to>Lia</contact_name_to>	[]		1
43	0		user	Find all emails to Reggie with any attachments.	EMAILSEARCH	search_email	Find all <message_type>emails</message_type> to <contact_name_to>Reggie</contact_name_to> with any <attachment>attachments</attachment>.	[]		1
44	0		user	Jane party last weekend from Mark	EMAILSEARCH	search_email	<contact_name>Jane</contact_name> party <start_date>last weekend</start_date> from <contact_name_from>Mark</contact_name_from>	[]		1
47	0		user	july 10th teds birthday	EMAILSEARCH	search_email	<start_date>july 10th</start_date> <contact_name>teds</contact_name> <keyword>birthday</keyword>	[]		1
49	0		user	last email from work	EMAILSEARCH	search_email	<order_ref>last</order_ref> <message_type>email</message_type> from <contact_name_from>work</contact_name_from>	[]		1
51	0		user	To Billy last month	EMAILSEARCH	search_email	To <contact_name_to>Billy</contact_name_to> <start_date>last month</start_date>	[]		1
52	0		user	attachments from Mike	EMAILSEARCH	search_email	<attachment>attachments</attachment> from <contact_name_from>Mike</contact_name_from>	[]		1
54	0		user	meeting files Derek Mack	EMAILSEARCH	search_email	<keyword>meeting</keyword> <attachment_type>files</attachment_type> <contact_name>Derek Mack</contact_name>	[]		1
55	0		user	Show me all emails with attachments to Tony.	EMAILSEARCH	search_email	Show me all <message_type>emails</message_type> with <attachment>attachments</attachment> to <contact_name_to>Tony</contact_name_to>.	[]		1
56	0		user	emails to frank between july 4 and 7	EMAILSEARCH	search_email	<message_type>emails</message_type> to <contact_name_to>frank</contact_name_to> between <start_date>july 4</start_date> and <end_date>7</end_date>	[]		1
57	0		user	From John	EMAILSEARCH	search_email	From <contact_name_from>John</contact_name_from>	[]		1
58	0		user	Event invite from Juan	EMAILSEARCH	search_email	<keyword>Event invite</keyword> from <contact_name_from>Juan</contact_name_from>	[]		1
59	0		user	to William with PDF	EMAILSEARCH	search_email	to <contact_name_to>William</contact_name_to> with <attachment_type>PDF</attachment_type>	[]		1
60	0		user	to Will with photos	EMAILSEARCH	search_email	to <contact_name_to>Will</contact_name_to> with <attachment_type>photos</attachment_type>	[]		1
61	0		user	Email to Lucy.	EMAILSEARCH	search_email	<message_type>Email</message_type> to <contact_name_to>Lucy</contact_name_to>.	[]		1
62	0		user	Photos to Uncle Rooney.	EMAILSEARCH	search_email	<attachment_type>Photos</attachment_type> to <relationship_name_to>Uncle</relationship_name_to> <contact_name_to>Rooney</contact_name_to>.	[]		1
63	0		user	"emails with ""instructions"" in title with videos attached"	EMAILSEARCH	search_email	"<message_type>emails</message_type> with ""<email_subject>instructions</email_subject>"" in title with <attachment_type>videos</attachment_type> <attachment>attached</attachment>"	[]		1
64	0		user	Bill's last email with an attachement	EMAILSEARCH	search_email	<contact_name>Bill</contact_name>'s <order_ref>last</order_ref> <message_type>email</message_type> with an <attachment>attachement</attachment>	[]		1
65	0		user	to Mike photos	EMAILSEARCH	search_email	to <contact_name_to>Mike</contact_name_to> <attachment_type>photos</attachment_type>	[]		1
66	0		user	attachments from Mia	EMAILSEARCH	search_email	<attachment>attachments</attachment> from <contact_name_from>Mia</contact_name_from>	[]		1
67	0		user	Update me about the photo of you in paris	NOTSURE	other_domain	Update me about the photo of you in paris	[]		1
68	0		user	from Elon design docs	EMAILSEARCH	search_email	from <contact_name_from>Elon</contact_name_from> <keyword>design</keyword> <attachment_type>docs</attachment_type>	[]		1
69	0		user	It has some information and attachments	NOTSURE	other_domain	It has some information and attachments	[]		1
71	0		user	Show emails from Bob about the deal.	EMAILSEARCH	search_email	Show <message_type>emails</message_type> from <contact_name_from>Bob</contact_name_from> about the <keyword>deal</keyword>.	[]		1
72	0		user	Excel to Marco	EMAILSEARCH	search_email	<attachment_type>Excel</attachment_type> to <contact_name_to>Marco</contact_name_to>	[]		1
73	0		user	emails with photos from Tom	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment_type>photos</attachment_type> from <contact_name_from>Tom</contact_name_from>	[]		1
74	0		user	Event invite from Liam	EMAILSEARCH	search_email	<keyword>Event invite</keyword> from <contact_name_from>Liam</contact_name_from>	[]		1
75	0		user	from Dakota Rose on May 4th	EMAILSEARCH	search_email	from <contact_name_from>Dakota Rose</contact_name_from> on <start_date>May 4th</start_date>	[]		1
76	0		user	emails to Craig	EMAILSEARCH	search_email	<message_type>emails</message_type> to <contact_name_to>Craig</contact_name_to>	[]		1
78	0		user	Show messages from Geoff I got this week.	EMAILSEARCH	search_email	Show messages from <contact_name_from>Geoff</contact_name_from> I got <start_date>this week</start_date>.	[]		1
79	0		user	From Tom with pdf	EMAILSEARCH	search_email	From <contact_name_from>Tom</contact_name_from> with <attachment_type>pdf</attachment_type>	[]		1
80	0		user	Emails to Morty	EMAILSEARCH	search_email	<message_type>Emails</message_type> to <contact_name_to>Morty</contact_name_to>	[]		1
81	0		user	To Greg on Friday.	EMAILSEARCH	search_email	To <contact_name_to>Greg</contact_name_to> on <start_date>Friday</start_date>.	[]		1
82	0		user	everything from May	EMAILSEARCH	search_email	<emailsearch_other>everything</emailsearch_other> from <start_date>May</start_date>	[]		1
84	0		user	Yearbook photos for Lori	EMAILSEARCH	search_email	<keyword>Yearbook</keyword> <attachment_type>photos</attachment_type> for <contact_name_to>Lori</contact_name_to>	[]		1
87	0		user	From John between January 21 and 22	EMAILSEARCH	search_email	From <contact_name_from>John</contact_name_from> between <start_date>January 21</start_date> and <end_date>22</end_date>	[]		1
88	0		user	To Remy with word doc	EMAILSEARCH	search_email	To <contact_name_to>Remy</contact_name_to> with <attachment_type>word doc</attachment_type>	[]		1
89	0		user	To Lisa	EMAILSEARCH	search_email	To <contact_name_to>Lisa</contact_name_to>	[]		1
90	0		user	Thursday from Diane.	EMAILSEARCH	search_email	<start_date>Thursday</start_date> from <contact_name_from>Diane</contact_name_from>.	[]		1
95	0		user	Last Tuesday from Michael	EMAILSEARCH	search_email	<start_date>Last Tuesday</start_date> from <contact_name_from>Michael</contact_name_from>	[]		1
96	0		user	From Nick attachments.	EMAILSEARCH	search_email	From <contact_name_from>Nick</contact_name_from> <attachment>attachments</attachment>.	[]		1
97	0		user	Please sent me a draft about the meeting	NOTSURE	other_domain	Please sent me a draft about the meeting	[]		1
98	0		user	Cal photos	EMAILSEARCH	search_email	<keyword>Cal</keyword> <attachment_type>photos</attachment_type>	[]		1
99	0		user	from Grace with documents	EMAILSEARCH	search_email	from <contact_name_from>Grace</contact_name_from> with <attachment_type>documents</attachment_type>	[]		1
100	0		user	messages this month from Julie S.	EMAILSEARCH	search_email	messages <start_date>this month</start_date> from <contact_name_from>Julie S</contact_name_from>.	[]		1
101	0		user	Find the June 1 email from Bill	EMAILSEARCH	search_email	Find the <start_date>June 1</start_date> <message_type>email</message_type> from <contact_name_from>Bill</contact_name_from>	[]		1
102	0		user	to john excel	EMAILSEARCH	search_email	to <contact_name_to>john</contact_name_to> <attachment_type>excel</attachment_type>	[]		1
103	0		user	Mark's contract	EMAILSEARCH	search_email	<contact_name>Mark</contact_name>'s <keyword>contract</keyword>	[]		1
104	0		user	Email from Visa has attachments.	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Visa</contact_name_from> has <attachment>attachments</attachment>.	[]		1
106	0		user	find emails from Lori that are about next week's Bible study	EMAILSEARCH	search_email	find <message_type>emails</message_type> from <contact_name_from>Lori</contact_name_from> that are about <start_date>next week&apos;s</start_date> <keyword>Bible study</keyword>	[]		1
108	0		user	Keven ask me if I can sent hi an email	EMAILSEARCH	search_email	Keven ask me if I can sent hi an email	[]		1
109	0		user	from Frank Jan 10-Feb 5	EMAILSEARCH	search_email	from <contact_name_from>Frank</contact_name_from> <start_date>Jan 10-Feb 5</start_date>	[]		1
110	0		user	Need to see every email I sent to Bob.	EMAILSEARCH	search_email	Need to see every <message_type>email</message_type> I sent to <contact_name_to>Bob</contact_name_to>.	[]		1
111	0		user	Pull up emails received from Janine between Monday and Wednesday.	EMAILSEARCH	search_email	Pull up <message_type>emails</message_type> received from <contact_name_from>Janine</contact_name_from> between <start_date>Monday</start_date> and <end_date>Wednesday</end_date>.	[]		1
112	0		user	attachment to John 	EMAILSEARCH	search_email	<attachment>attachment</attachment> to <contact_name_to>John</contact_name_to> 	[]		1
113	0		user	From Newman mail truck 	EMAILSEARCH	search_email	From <contact_name_from>Newman</contact_name_from> <keyword>mail truck</keyword> 	[]		1
114	0		user	emails from Joe with attachments	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Joe</contact_name_from> with <attachment>attachments</attachment>	[]		1
116	0		user	thank you for the document	EMAILSEARCH	search_email	thank you for the document	[]		1
117	0		user	to Jake Smith with China attachment 	EMAILSEARCH	search_email	to <contact_name_to>Jake Smith</contact_name_to> with <keyword>China</keyword> <attachment>attachment</attachment> 	[]		1
118	0		user	from denise	EMAILSEARCH	search_email	from <contact_name_from>denise</contact_name_from>	[]		1
119	0		user	messages to Congressman Christiansen	EMAILSEARCH	search_email	messages to <contact_name_to>Congressman Christiansen</contact_name_to>	[]		1
122	0		user	files to Mickey Johnson	EMAILSEARCH	search_email	<attachment_type>files</attachment_type> to <contact_name_to>Mickey Johnson</contact_name_to>	[]		1
123	0		user	attachment to john 	EMAILSEARCH	search_email	<attachment>attachment</attachment> to <contact_name_to>john</contact_name_to> 	[]		1
124	0		user	On Tuesday emails from Kevin Byard.	EMAILSEARCH	search_email	On <start_date>Tuesday</start_date> <message_type>emails</message_type> from <contact_name_from>Kevin Byard</contact_name_from>.	[]		1
125	0		user	To Henry May 4 through 8.	EMAILSEARCH	search_email	To <contact_name_to>Henry</contact_name_to> <start_date>May 4</start_date> through <end_date>8</end_date>.	[]		1
126	0		user	Sent me an Email about the information	EMAILSEARCH	search_email	Sent <relationship_name_to>me</relationship_name_to> an <message_type>Email</message_type> about the <keyword>information</keyword>	[]		1
127	0		user	emails received from jane	EMAILSEARCH	search_email	<message_type>emails</message_type> received from <contact_name_from>jane</contact_name_from>	[]		1
128	0		user	Technology request email sent from Luke	EMAILSEARCH	search_email	<keyword>Technology request</keyword> <message_type>email</message_type> sent from <contact_name_from>Luke</contact_name_from>	[]		1
129	0		user	from Carson in September 2000	EMAILSEARCH	search_email	from <contact_name_from>Carson</contact_name_from> in <start_date>September 2000</start_date>	[]		1
130	0		user	Search for the emails I've sent to Larry.	EMAILSEARCH	search_email	Search for the <message_type>emails</message_type> I've sent to <contact_name_to>Larry</contact_name_to>.	[]		1
131	0		user	From Luke	EMAILSEARCH	search_email	From <contact_name_from>Luke</contact_name_from>	[]		1
132	0		user	Riley work schedule attachment	EMAILSEARCH	search_email	<contact_name>Riley</contact_name> <keyword>work schedule</keyword> <attachment>attachment</attachment>	[]		1
133	0		user	emails sent to steve	EMAILSEARCH	search_email	<message_type>emails</message_type> sent to <contact_name_to>steve</contact_name_to>	[]		1
134	0		user	Files from Barry	EMAILSEARCH	search_email	<attachment_type>Files</attachment_type> from <contact_name_from>Barry</contact_name_from>	[]		1
135	0		user	December 2018 from mom	EMAILSEARCH	search_email	<start_date>December 2018</start_date> from <contact_name_from>mom</contact_name_from>	[]		1
136	0		user	From Tommy.	EMAILSEARCH	search_email	From <contact_name_from>Tommy</contact_name_from>.	[]		1
137	0		user	Sent to Jake last Friday	EMAILSEARCH	search_email	<email_state>Sent</email_state> to <contact_name_to>Jake</contact_name_to> <start_date>last Friday</start_date>	[]		1
138	0		user	powerpoint to lisa	EMAILSEARCH	search_email	<attachment_type>powerpoint</attachment_type> to <contact_name_to>lisa</contact_name_to>	[]		1
139	0		user	To John birthday party	EMAILSEARCH	search_email	To <contact_name_to>John</contact_name_to> <keyword>birthday party</keyword>	[]		1
140	0		user	what have I sent to Captain Howdy	EMAILSEARCH	search_email	what have <relationship_name_from>I</relationship_name_from> sent to <contact_name_to>Captain Howdy</contact_name_to>	[]		1
141	0		user	From Christine during the weekend, January 3rd thru January 5th	EMAILSEARCH	search_email	From <contact_name_from>Christine</contact_name_from> during the <start_date>weekend</start_date>, <start_date>January 3rd</start_date> thru <end_date>January 5th</end_date>	[]		1
142	0		user	To Horace	EMAILSEARCH	search_email	To <contact_name_to>Horace</contact_name_to>	[]		1
143	0		user	images to jill	EMAILSEARCH	search_email	<attachment_type>images</attachment_type> to <contact_name_to>jill</contact_name_to>	[]		1
144	0		user	excel sent to john	EMAILSEARCH	search_email	<attachment_type>excel</attachment_type> sent to <contact_name_to>john</contact_name_to>	[]		1
147	0		user	to Mary	EMAILSEARCH	search_email	to <contact_name_to>Mary</contact_name_to>	[]		1
148	0		user	From John Doe on Wednesday night	EMAILSEARCH	search_email	From <contact_name_from>John Doe</contact_name_from> on <start_date>Wednesday</start_date> <start_time>night</start_time>	[]		1
149	0		user	from Satur with excel docs	EMAILSEARCH	search_email	from <contact_name_from>Satur</contact_name_from> with <attachment_type>excel docs</attachment_type>	[]		1
151	0		user	I want to see emails sent from Devin.	EMAILSEARCH	search_email	I want to see <message_type>emails</message_type> sent from <contact_name_from>Devin</contact_name_from>.	[]		1
152	0		user	photo to pam	EMAILSEARCH	search_email	<attachment_type>photo</attachment_type> to <contact_name_to>pam</contact_name_to>	[]		1
153	0		user	Excel file to Francis before 9th	EMAILSEARCH	search_email	<attachment_type>Excel file</attachment_type> to <contact_name_to>Francis</contact_name_to> <start_date>before 9th</start_date>	[]		1
154	0		user	email from Bill Oct. 1st	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Bill</contact_name_from> <start_date>Oct. 1st</start_date>	[]		1
158	0		user	messages to Jon	EMAILSEARCH	search_email	messages to <contact_name_to>Jon</contact_name_to>	[]		1
159	0		user	Rhonda James emails	EMAILSEARCH	search_email	<contact_name>Rhonda James</contact_name> <message_type>emails</message_type>	[]		1
160	0		user	check emails from the past week from John	EMAILSEARCH	search_email	check <message_type>emails</message_type> from the <start_date>past week</start_date> from <contact_name_from>John</contact_name_from>	[]		1
161	0		user	From Anna with excel	EMAILSEARCH	search_email	From <contact_name_from>Anna</contact_name_from> with <attachment_type>excel</attachment_type>	[]		1
163	0		user	Emails to Tom	EMAILSEARCH	search_email	<message_type>Emails</message_type> to <contact_name_to>Tom</contact_name_to>	[]		1
164	0		user	Email to Julius on Monday	EMAILSEARCH	search_email	<message_type>Email</message_type> to <contact_name_to>Julius</contact_name_to> on <start_date>Monday</start_date>	[]		1
165	0		user	To joana's birthday party	EMAILSEARCH	search_email	To <contact_name_to>joana</contact_name_to>'s <keyword>birthday party</keyword>	[]		1
167	0		user	from Mary Berry	EMAILSEARCH	search_email	from <contact_name_from>Mary Berry</contact_name_from>	[]		1
168	0		user	Attachment sent by brother	EMAILSEARCH	search_email	<attachment>Attachment</attachment> sent by <relationship_name_from>brother</relationship_name_from>	[]		1
169	0		user	I need to see emails from John with Excel attachments.	EMAILSEARCH	search_email	I need to see <message_type>emails</message_type> from <contact_name_from>John</contact_name_from> with <attachment_type>Excel</attachment_type> <attachment>attachments</attachment>.	[]		1
171	0		user	recent images	EMAILSEARCH	search_email	<order_ref>recent</order_ref> <attachment_type>images</attachment_type>	[]		1
172	0		user	Emails from Jim to me	EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jim</contact_name_from> to me	[]		1
173	0		user	The attachments was sent my the director though email	EMAILSEARCH	search_email	The <attachment>attachments</attachment> was sent <relationship_name>my the director</relationship_name> though <message_type>email</message_type>	[]		1
174	0		user	Excel from Marco	EMAILSEARCH	search_email	<attachment_type>Excel</attachment_type> from <contact_name_from>Marco</contact_name_from>	[]		1
178	0		user	Email me the details of the meeting	NOTSURE	other_domain	Email me the details of the meeting	[]		1
179	0		user	2018 mail to Tommy	EMAILSEARCH	search_email	<start_date>2018</start_date> <message_type>mail</message_type> to <contact_name_to>Tommy</contact_name_to>	[]		1
180	0		user	I want to see email received from Gil last week between Monday and Thursday	EMAILSEARCH	search_email	I want to see <message_type>email</message_type> received from <contact_name_from>Gil</contact_name_from> <start_date>last week</start_date> between <start_date>Monday</start_date> and <end_date>Thursday</end_date>	[]		1
181	0		user	To the IRS.	EMAILSEARCH	search_email	To the <contact_name_to>IRS</contact_name_to>.	[]		1
182	0		user	To Tammy on Wednesday	EMAILSEARCH	search_email	To <contact_name_to>Tammy</contact_name_to> on <start_date>Wednesday</start_date>	[]		1
186	0		user	First email of the month from Mom	EMAILSEARCH	search_email	<order_ref>First</order_ref> <message_type>email</message_type> of the <start_date>month</start_date> from <relationship_name>Mom</relationship_name>	[]		1
187	0		user	From FBI contains attachments.	EMAILSEARCH	search_email	From <contact_name_from>FBI</contact_name_from> contains <attachment>attachments</attachment>.	[]		1
188	0		user	Attachments I sent to Virgil.	EMAILSEARCH	search_email	<attachment>Attachments</attachment> I sent to <contact_name_to>Virgil</contact_name_to>.	[]		1
189	0		user	Search for emails received from Sammi dated August 10th to August 31tst.	EMAILSEARCH	search_email	Search for <message_type>emails</message_type> received from <contact_name_from>Sammi</contact_name_from> dated <start_date>August 10th</start_date> to <end_date>August 31tst</end_date>.	[]		1
190	0		user	from Jeff Bezos with video	EMAILSEARCH	search_email	from <contact_name_from>Jeff Bezos</contact_name_from> with <attachment_type>video</attachment_type>	[]		1
191	0		user	To Krystal	EMAILSEARCH	search_email	To <contact_name_to>Krystal</contact_name_to>	[]		1
192	0		user	from Darlene image attachment	EMAILSEARCH	search_email	from <contact_name_from>Darlene</contact_name_from> <attachment_type>image</attachment_type> <attachment>attachment</attachment>	[]		1
193	0		user	to Robert email	EMAILSEARCH	search_email	to <contact_name_to>Robert</contact_name_to> <message_type>email</message_type>	[]		1
194	0		user	dinner reservation from Michael	EMAILSEARCH	search_email	<keyword>dinner reservation</keyword> from <contact_name_from>Michael</contact_name_from>	[]		1
195	0		user	did I get any messages from Alux about my job application	EMAILSEARCH	search_email	did I get any messages from <contact_name_from>Alux</contact_name_from> about <keyword>my job application</keyword>	[]		1
196	0		user	messages from Karl M from July, 2019	EMAILSEARCH	search_email	messages from <contact_name_from>Karl M</contact_name_from> from <start_date>July, 2019</start_date>	[]		1
197	0		user	Recent emails to Joe	EMAILSEARCH	search_email	<order_ref>Recent</order_ref> <message_type>emails</message_type> to <contact_name_to>Joe</contact_name_to>	[]		1
199	0		user	Gather Goku all attachments.	EMAILSEARCH	search_email	Gather <contact_name>Goku</contact_name> all <attachment>attachments</attachment>.	[]		1
200	0		user	The email has sent by Jhon	EMAILSEARCH	search_email	The <message_type>email</message_type> has sent by <contact_name_from>Jhon</contact_name_from>	[]		1
201	0		user	email from someone with attachment	EMAILSEARCH	search_email	<message_type>email</message_type> from someone with <attachment>attachment</attachment>	[]		1
202	0		user	Mail from Tony regarding paychecks.	EMAILSEARCH	search_email	<message_type>Mail</message_type> from <contact_name_from>Tony</contact_name_from> regarding <keyword>paychecks</keyword>.	[]		1
203	0		user	Jonnna sent me some photos	EMAILSEARCH	search_email	<contact_name_from>Jonnna</contact_name_from> sent <relationship_name_to>me</relationship_name_to> some <attachment_type>photos</attachment_type>	[]		1
204	0		user	Found dog email from Tanner sent Saturday	EMAILSEARCH	search_email	<keyword>Found dog</keyword> <message_type>email</message_type> from <contact_name_from>Tanner</contact_name_from> sent <start_date>Saturday</start_date>	[]		1
205	0		user	search for emails sent by Tom on the week of Jan 13	EMAILSEARCH	search_email	search for <message_type>emails</message_type> sent by <contact_name_from>Tom</contact_name_from> on the week of <start_date>Jan 13</start_date>	[]		1
206	0		user	Bank Reconciliation attachment to Connie	EMAILSEARCH	search_email	<keyword>Bank Reconciliation</keyword> <attachment>attachment</attachment> to <contact_name_to>Connie</contact_name_to>	[]		1
207	0		user	Pull up emails sent to Tyler from August 1 to August 15.	EMAILSEARCH	search_email	Pull up <message_type>emails</message_type> sent to <contact_name_to>Tyler</contact_name_to> from <start_date>August 1</start_date> to <end_date>August 15</end_date>.	[]		1
208	0		user	emails sent week of June 3rd with kelly	EMAILSEARCH	search_email	<message_type>emails</message_type> sent <start_date>week of June 3rd</start_date> with <contact_name>kelly</contact_name>	[]		1
209	0		user	Jan Doe sent an important letter to Mark.	NOTSURE	other_domain	<contact_name_from>Jan Doe</contact_name_from> <email_state>sent</email_state> an <message_category>important</message_category> <message_type>letter</message_type> to <contact_name_to>Mark</contact_name_to>.	[]		1
210	0		user	to lisa powerpoint attached	EMAILSEARCH	search_email	to <contact_name_to>lisa</contact_name_to> <attachment_type>powerpoint</attachment_type> attached	[]		1
211	0		user	to Jason	EMAILSEARCH	search_email	to <contact_name_to>Jason</contact_name_to>	[]		1
214	0		user	Tim with excel	EMAILSEARCH	search_email	<contact_name>Tim</contact_name> with <attachment_type>excel</attachment_type>	[]		1
215	0		user	Emails to Robin. 	EMAILSEARCH	search_email	<message_type>Emails</message_type> to <contact_name_to>Robin</contact_name_to>. 	[]		1
216	0		user	Search all emails from Orthodontist.	EMAILSEARCH	search_email	Search all <message_type>emails</message_type> from <contact_name_from>Orthodontist</contact_name_from>.	[]		1
217	0		user	Accounts Payable Excel for January	EMAILSEARCH	search_email	<keyword>Accounts Payable</keyword> <attachment_type>Excel</attachment_type> for <start_date>January</start_date>	[]		1
218	0		user	from James Brown	EMAILSEARCH	search_email	from <contact_name_from>James Brown</contact_name_from>	[]		1
220	0		user	I want to see Wes attachments with photos.	EMAILSEARCH	search_email	I want to see <contact_name>Wes</contact_name> <attachment>attachments</attachment> with <attachment_type>photos</attachment_type>.	[]		1
221	0		user	I need the email with the photos that I got from Stan	EMAILSEARCH	search_email	I need the <message_type>email</message_type> with the <attachment_type>photos</attachment_type> that I got from <contact_name_from>Stan</contact_name_from>	[]		1
222	0		user	Email to Pam on Sunday	EMAILSEARCH	search_email	<message_type>Email</message_type> to <contact_name_to>Pam</contact_name_to> on <start_date>Sunday</start_date>	[]		1
223	0		user	Jon's email from the 23rd	EMAILSEARCH	search_email	<contact_name_from>Jon</contact_name_from>'s <message_type>email</message_type> from the <start_date>23rd</start_date>	[]		1
225	0		user	From Queen Latifah	EMAILSEARCH	search_email	From <contact_name_from>Queen Latifah</contact_name_from>	[]		1
226	0		user	from Lorne dvd files	EMAILSEARCH	search_email	from <contact_name_from>Lorne</contact_name_from> <attachment_type>dvd files</attachment_type>	[]		1
227	0		user	Dennis messages about carnival.	EMAILSEARCH	search_email	<contact_name>Dennis</contact_name> messages about <keyword>carnival</keyword>.	[]		1
228	0		user	messages from Jane	EMAILSEARCH	search_email	messages from <contact_name_from>Jane</contact_name_from>	[]		1
229	0		user	emails to Lia Doe	EMAILSEARCH	search_email	<message_type>emails</message_type> to <contact_name_to>Lia Doe</contact_name_to>	[]		1
