ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion
0c9a066e-8a06-4b5d-b32f-3bc00e85f514	0	3/5/2020 6:02	user	attachment galera sentinellike from dhairya sangoi		FILES	file_search	<attachment> attachment </attachment> <file_keyword> galera sentinellike </file_keyword> from <contact_name> dhairya sangoi </contact_name>	[]		Teams	Speech	1	21.1
a867046e-0703-47b0-8fdf-01600743e461	0	3/3/2020 6:04	user	msai49304 review messages containing attachments from november 15th		FILES	file_search	<file_keyword> msai49304 review </file_keyword> messages containing <attachment> attachments </attachment> from <date> november 15th </date>	[]		Teams	Speech	1	21.1
6a02773d-6d46-4ec3-b71e-2f3460dd8d65	0	3/17/2020 11:10	user	sroun ngo power point attachments		FILES	file_search	<contact_name> sroun ngo </contact_name> <file_type> power point </file_type> <attachment> attachments </attachment>	[]		Teams	Speech	1	21.1
8f917622-9a64-47cd-af3e-987ae2d29f64	0	3/2/2020 19:59	user	rama potturi with vssm attachments		FILES	file_search	<contact_name> rama potturi </contact_name> with <file_type> vssm </file_type> <attachment> attachments </attachment>	[]		Teams	Speech	1	21.1
4a03b267-6d48-4da6-9266-d25fc3f36617	0	3/27/2020 7:05	user	chris kirk sent ranga rao lagadapati an attachment regarding methacrylate		FILES	file_search	<contact_name> chris kirk </contact_name> <file_action> sent </file_action> <to_contact_name> ranga rao lagadapati </to_contact_name> an <attachment> attachment </attachment> regarding <file_keyword> methacrylate </file_keyword>	[]		Teams	Speech	1	21.1
d83bffb7-0666-4dcd-af52-199191865a0f	0	3/20/2020 11:18	user	yussuf haid sent pulakhandam some attachment		FILES	file_search	<contact_name> yussuf haid </contact_name> <file_action> sent </file_action> <to_contact_name> pulakhandam </to_contact_name> some <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
98496e73-0843-4597-9074-0593cf832a19	0	3/8/2020 3:17	user	pdf attachments sent to nisnevich		FILES	file_search	<file_type> pdf </file_type> <attachment> attachments </attachment> <file_action> sent </file_action> to <to_contact_name> nisnevich </to_contact_name>	[]		Teams	Speech	1	21.1
365cdf60-3544-4610-8636-7480b49e8f0a	0	3/26/2020 18:00	user	latest attachment from arancha alvarez		FILES	file_search	<order_ref> latest </order_ref> <attachment> attachment </attachment> from <contact_name> arancha alvarez </contact_name>	[]		Teams	Speech	1	21.1
3b2df335-8b0d-4220-a905-0aae90e7dbf6	0	3/10/2020 20:40	user	show me attachment docx with ruchika seth		FILES	file_search	show me <attachment> attachment </attachment> <file_type> docx </file_type> with <to_contact_name> ruchika seth </to_contact_name>	[]		Teams	Speech	1	21.1
c87d639a-7c68-45a5-bde1-f406c303a37a	0	3/31/2020 2:55	user	what is latest attachment that ravikiran sent vijay kumar sharma		FILES	file_search	what is <order_ref> latest </order_ref> <attachment> attachment </attachment> that <contact_name> ravikiran </contact_name> <file_action> sent </file_action> <to_contact_name> vijay kumar sharma </to_contact_name>	[]		Teams	Speech	1	21.1
a8b7ab06-bae3-48b6-aa4c-5eef8d5ced00	0	3/9/2020 23:32	user	mw cee mw attachment from ivan joseph		FILES	file_search	<file_keyword> mw cee mw </file_keyword> <attachment> attachment </attachment> from <contact_name> ivan joseph </contact_name>	[]		Teams	Speech	1	21.1
6c5443a5-0e4a-4697-a7d4-dcc1734a360b	0	1/1/0001 12:00:00 AM	user	what is recent attachment that eric frackleton sent isher		FILES	file_search	what is <file_recency> recent </file_recency> <attachment> attachment </attachment> that <contact_name> eric frackleton </contact_name> <file_action> sent </file_action> <to_contact_name> isher </to_contact_name>	[]		Teams	Speech	1	21.1
405691da-116b-4988-80db-43f7269f8a69	0	3/30/2020 9:45	user	to jianying tang vsdx attachment		FILES	file_search	to <to_contact_name> jianying tang </to_contact_name> <file_type> vsdx </file_type> <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
3370653d-b62f-4cab-8de9-27941cc52672	0	3/3/2020 6:33	user	whats latest attachment johnny zhu sent vivek sapkale		FILES	file_search	whataposs <order_ref> latest </order_ref> <attachment> attachment </attachment> <contact_name> johnny zhu </contact_name> <file_action> sent </file_action> <to_contact_name> vivek sapkale </to_contact_name>	[]		Teams	Speech	1	21.1
5976f57c-113d-4e61-b66d-928228734c8d	0	3/4/2020 4:01	user	from constance thompson about 23 action items with attachment last week		FILES	file_search	from <contact_name> constance thompson </contact_name> about <file_keyword> 23 action items </file_keyword> with <attachment> attachment </attachment> <date> last week </date>	[]		Teams	Speech	1	21.1
23515da2-b3aa-44fa-9774-5920518fbd9e	0	3/3/2020 17:33	user	latest attachment from ajeet phull		FILES	file_search	<order_ref> latest </order_ref> <attachment> attachment </attachment> from <contact_name> ajeet phull </contact_name>	[]		Teams	Speech	1	21.1
ffa7abeb-1e68-48d9-9289-d7c887fa854c	0	3/26/2020 3:01	user	from margalit containing attachment		FILES	file_search	from <contact_name> margalit </contact_name> containing <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
afe94cc9-6d35-4447-a1e8-5dc6c3a0838d	0	3/17/2020 8:53	user	attachments from yesterday		FILES	file_search	<attachment> attachments </attachment> from <date> yesterday </date>	[]		Teams	Speech	1	21.1
d9cf6970-3e96-41f6-8a1c-7740bdf5d33e	0	3/5/2020 22:45	user	from aditya balaji with attachment last march		FILES	file_search	from <contact_name> aditya balaji </contact_name> with <attachment> attachment </attachment> <date> last march </date>	[]		Teams	Speech	1	21.1
2dc9224c-4e51-48aa-8283-01e202518057	0	3/31/2020 0:21	user	tellt newness wallpaper Steatornithes attachment sent from videesh gupta		FILES	file_search	<file_keyword> tellt newness wallpaper Steatornithes </file_keyword> <attachment> attachment </attachment> <file_action> sent </file_action> from <contact_name> videesh gupta </contact_name>	[]		Teams	Speech	1	21.1
2acdf3ad-ab6e-4a94-908c-3f56d1f010c7	0	3/3/2020 9:53	user	david little has attachment		FILES	file_search	<contact_name> david little </contact_name> has <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
285db6fb-db2c-4019-8147-47fc0d93f89d	0	3/3/2020 22:31	user	duplation oxacid attachments to carolina herrera		FILES	file_search	<file_keyword> duplation oxacid </file_keyword> <attachment> attachments </attachment> to <to_contact_name> carolina herrera </to_contact_name>	[]		Teams	Speech	1	21.1
e80daec5-5534-44d1-857b-f395eb331b7b	0	3/9/2020 8:54	user	from siyang yao with attachment		FILES	file_search	from <contact_name> siyang yao </contact_name> <attachment> with attachment </attachment>	[]		Teams	Speech	1	21.1
3f768f17-23fb-4cdc-a604-6f3042cdf139	0	3/9/2020 13:20	user	what attachments has ed glas sent		FILES	file_search	what <attachment> attachments </attachment> has <contact_name> ed glas </contact_name> <file_action> sent </file_action>	[]		Teams	Speech	1	21.1
151cb2de-9974-4b9b-b94a-29734793ea73	0	3/23/2020 14:24	user	find files from johan vosloo with an attachment		FILES	file_search	find files from <contact_name> johan vosloo </contact_name> with an <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
dd7e3d1b-829d-4c50-8f79-e32a39223538	0	3/4/2020 0:51	user	whats latest attachment brett hatcher sent prachi kushwah		FILES	file_search	whataposs <order_ref> latest </order_ref> <attachment> attachment </attachment> <contact_name> brett hatcher </contact_name> <file_action> sent </file_action> <to_contact_name> prachi kushwah </to_contact_name>	[]		Teams	Speech	1	21.1
7041150d-77d5-47a3-b8bf-847143792c02	0	3/25/2020 0:47	user	riley moore with attachment Docs		FILES	file_search	<contact_name> riley moore </contact_name> with <attachment> attachment </attachment> <file_type> Docs </file_type>	[]		Teams	Speech	1	21.1
37747fd5-5f3a-43a5-b1e3-87ef6b1828f4	0	3/12/2020 5:48	user	attachment mpp catherine cheng		FILES	file_search	<attachment> attachment </attachment> <file_type> mpp </file_type> <contact_name> catherine cheng </contact_name>	[]		Teams	Speech	1	21.1
91204719-9908-4830-aa4c-7eaad2f571ea	0	3/19/2020 23:52	user	whats last attachment that kunitaka sent tejas bansod		FILES	file_search	whats <order_ref> last </order_ref> <attachment> attachment </attachment> that <contact_name> kunitaka </contact_name> <file_action> sent </file_action> <to_contact_name> tejas bansod </to_contact_name>	[]		Teams	Speech	1	21.1
d2178a2a-ecca-4e2c-b220-ea328ea63312	0	3/31/2020 0:56	user	find vcs digitoxin revolutionize attachment sent to simon cresdee		FILES	file_search	find <file_type> vcs </file_type> <file_keyword> digitoxin revolutionize </file_keyword> <attachment> attachment </attachment> <file_action> sent </file_action> to <to_contact_name> simon cresdee </to_contact_name>	[]		Teams	Speech	1	21.1
295619a3-ccc7-48a5-8978-8b73cf4f6969	0	3/4/2020 8:04	user	attachment impracticableness paho eyesight		FILES	file_search	<attachment> attachment </attachment> <file_keyword> impracticableness paho eyesight </file_keyword>	[]		Teams	Speech	1	21.1
14c80af5-b987-4be1-8f18-8b31bcd331f1	0	3/27/2020 19:27	user	whats latest attachment that greg gu sent ramamurthi		FILES	file_search	whats <order_ref> latest </order_ref> <attachment> attachment </attachment> that <contact_name> greg gu </contact_name> <file_action> sent </file_action> <to_contact_name> ramamurthi </to_contact_name>	[]		Teams	Speech	1	21.1
1b72791a-1617-4e61-9ee6-6abdb90fe69c	0	3/8/2020 7:22	user	attachment with docs		FILES	file_search	<attachment> attachment </attachment> with <file_type> docs </file_type>	[]		Teams	Speech	1	21.1
bf80d73a-cae7-4bc5-8cac-9cba999cb28e	0	3/23/2020 7:59	user	last night anonymousness destroyer balneotherapy attachment		FILES	file_search	<time> last night </time> <file_keyword> anonymousness destroyer balneotherapy </file_keyword> <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
89999642-76d9-49a9-8402-84b4341c9604	0	3/31/2020 12:11	user	from jocelyn salgado-arias pdf attachments		FILES	file_search	from <contact_name> jocelyn salgado-arias </contact_name> <file_type> pdf </file_type> <attachment> attachments </attachment>	[]		Teams	Speech	1	21.1
0352c6a5-f491-40f7-a13c-31f053b02ae6	0	3/8/2020 12:46	user	attachments success for voice		FILES	file_search	<attachment> attachments </attachment> <file_keyword> success for voice </file_keyword>	[]		Teams	Speech	1	21.1
f49e00c3-135d-47e9-a243-1f8c5ae9fad6	0	3/26/2020 19:06	user	thearchy unharmfully recompense attachment from august 2017		FILES	file_search	<file_keyword> thearchy unharmfully recompense </file_keyword> <attachment> attachment </attachment> from <date> august 2017 </date>	[]		Teams	Speech	1	21.1
1c10a96f-9396-4101-a64b-6b1172088230	0	3/23/2020 6:28	user	anton kaliujin with attachments		FILES	file_search	<contact_name> anton kaliujin </contact_name> with <attachment> attachments </attachment>	[]		Teams	Speech	1	21.1
1e1c2329-e947-492d-87cd-fb0e67a474b1	0	3/3/2020 3:25	user	i want to see ivan molina attachments with xlsx		FILES	file_search	i want to see <contact_name> ivan molina </contact_name> <attachment> attachments </attachment> with <file_type> xlsx </file_type>	[]		Teams	Speech	1	21.1
eed93983-0929-4bd0-831f-c65522b1a071	0	3/31/2020 12:08	user	from jianwei with attachment about phytase		FILES	file_search	from <contact_name> jianwei </contact_name> with <attachment> attachment </attachment> about <file_keyword> phytase </file_keyword>	[]		Teams	Speech	1	21.1
15853041-2a9f-4d8a-9c95-97f61b47e6b8	0	3/19/2020 4:57	user	vsd attachments sent to julia roellinger		FILES	file_search	<file_type> vsd </file_type> <attachment> attachments </attachment> <file_action> sent </file_action> to <to_contact_name> julia roellinger </to_contact_name>	[]		Teams	Speech	1	21.1
38aacdae-819d-4d53-9339-5d441946b94c	0	3/24/2020 5:10	user	taylor metcalf attachments unmaimable illiterateness		FILES	file_search	<contact_name> taylor metcalf </contact_name> <attachment> attachments </attachment> <file_keyword> unmaimable illiterateness </file_keyword>	[]		Teams	Speech	1	21.1
d99a5001-e9b7-4b15-beb5-0b63529db3ed	0	3/19/2020 4:58	user	to julio cesar gonzalez nava with substrate attachment		FILES	file_search	to <to_contact_name> julio cesar gonzalez nava </to_contact_name> with <file_keyword> substrate </file_keyword> <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
7e95c826-7799-497c-8518-9fdbfe8c94de	0	3/6/2020 21:15	user	with attachments yesterday		FILES	file_search	with <attachment> attachments </attachment> <date> yesterday </date>	[]		Teams	Speech	1	21.1
131f203d-4665-4b89-8efe-360708cdf3d0	0	3/11/2020 23:38	user	alexey soloveychik sent sean too an attachment regarding speech 3		FILES	file_search	<contact_name> alexey soloveychik </contact_name> <file_action> sent </file_action> <to_contact_name> sean too </to_contact_name> an <attachment> attachment </attachment> regarding <file_keyword> speech 3 </file_keyword>	[]		Teams	Speech	1	21.1
1660994a-d8b1-4511-b1f3-98218a688641	0	3/11/2020 22:44	user	what is recent attachment that connor rice sent nix brown		FILES	file_search	what is <file_recency> recent </file_recency> <attachment> attachment </attachment> that <contact_name> connor rice </contact_name> <file_action> sent </file_action> <to_contact_name> nix brown </to_contact_name>	[]		Teams	Speech	1	21.1
7c53ef14-8627-4bd2-bca8-8d034bb24c16	0	3/10/2020 22:35	user	to ney attachment crash game		FILES	file_search	to <to_contact_name> ney </to_contact_name> <attachment> attachment </attachment> <file_keyword> crash game </file_keyword>	[]		Teams	Speech	1	21.1
a5101d09-f01b-4e96-9aee-638ec009f9b0	0	3/18/2020 3:18	user	doc hasattachmentstrue		FILES	file_search	<file_type> doc </file_type> hasattachmentstrue	[]		Teams	Speech	1	21.1
d92dcc70-0055-47c0-b843-b80afd283e2f	0	3/6/2020 8:28	user	attachments 9e9f		FILES	file_search	<attachment> attachments </attachment> <file_keyword> 9e9f </file_keyword>	[]		Teams	Speech	1	21.1
1d30371d-cb4c-4a49-b8d8-67889f323c39	0	3/3/2020 23:08	user	what is last attachment pranjal jain sent frank lopez		FILES	file_search	what is <order_ref> last </order_ref> <attachment> attachment </attachment> <contact_name> pranjal jain </contact_name> <file_action> sent </file_action> <to_contact_name> frank lopez </to_contact_name>	[]		Teams	Speech	1	21.1
dbd9dc45-0f30-4b00-9ab7-6c6562074df8	0	3/13/2020 20:59	user	robert mooney with attachment msg		FILES	file_search	<contact_name> robert mooney </contact_name> with <attachment> attachment </attachment> <file_type> msg </file_type>	[]		Teams	Speech	1	21.1
8d0bc3c4-3881-465c-bb7c-46755c064fef	0	3/18/2020 2:26	user	my feedback working attachment		FILES	file_search	my <file_keyword> feedback working </file_keyword> <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
b1c8e676-7633-4bc3-a6fc-4229c6a12e93	0	3/6/2020 1:01	user	customer tracking attachments from june to july		FILES	file_search	<file_keyword> customer tracking </file_keyword> <attachment> attachments </attachment> from <date> june </date> to <date> july </date>	[]		Teams	Speech	1	21.1
8298faf6-841e-4442-bf3c-36df638d3b5b	0	3/24/2020 5:33	user	holgado clericalize obley salse attachment		FILES	file_search	<contact_name> holgado </contact_name> <file_keyword> clericalize obley salse </file_keyword> <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
bbf33e7d-7502-43cb-8e75-9f08986abae9	0	3/18/2020 5:35	user	vaginovulvar Adonian neomenian attachment from anuraj d		FILES	file_search	<file_keyword> vaginovulvar Adonian neomenian </file_keyword> <attachment> attachment </attachment> from <contact_name> anuraj d </contact_name>	[]		Teams	Speech	1	21.1
29d02963-a7a9-4fd5-8989-9844dd7ec252	0	3/10/2020 4:15	user	may Panglossian dekaparsec from nachiket gokhale with attachment		FILES	file_search	<date> may </date> <file_keyword> Panglossian dekaparsec </file_keyword> from <contact_name> nachiket gokhale </contact_name> with <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
7aa5b05b-7833-4036-94bc-b0b3237821f8	0	3/17/2020 19:04	user	eunice lin with attachments		FILES	file_search	<contact_name> eunice lin </contact_name> with <attachment> attachments </attachment>	[]		Teams	Speech	1	21.1
471ae9c6-c3c2-4cd0-8db1-7870bde63dca	0	3/25/2020 21:46	user	from rong fang with vsdx attachment		FILES	file_search	from <contact_name> rong fang </contact_name> with <file_type> vsdx </file_type> <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
22332887-b8a6-459d-93df-08eed51c9d50	0	3/18/2020 13:58	user	to kerhuel attachment excels		FILES	file_search	to <to_contact_name> kerhuel </to_contact_name> <attachment> attachment </attachment> <file_type> excels </file_type>	[]		Teams	Speech	1	21.1
47255ef8-57c4-4cef-bb70-49b0232eb1e7	0	3/13/2020 6:35	user	sending some attachment from last night constellatory stanchable satinize bayberry		FILES	file_search	sending some <attachment> attachment </attachment> from <time> last night </time> <file_keyword> constellatory stanchable satinize bayberry </file_keyword>	[]		Teams	Speech	1	21.1
53eefeca-9a6a-4e39-9c36-1f580fd34034	0	3/4/2020 11:59	user	search for message from condori to weili mcclenahan with maidenship compactly attachment		FILES	file_search	search for message from <contact_name> condori </contact_name> to <to_contact_name> weili mcclenahan </to_contact_name> with <file_keyword> maidenship compactly </file_keyword> <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
d1936c94-4752-4ffc-970b-9957bdee5b21	0	3/27/2020 6:17	user	leo anttila has attachment		FILES	file_search	<contact_name> leo anttila </contact_name> has <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
8d977900-ca08-4cbd-88d4-7f5e4cdf1945	0	3/22/2020 12:40	user	to filippo leporati attachment mpp		FILES	file_search	to <to_contact_name> filippo leporati </to_contact_name> <attachment> attachment </attachment> <file_type> mpp </file_type>	[]		Teams	Speech	1	21.1
a507c2be-6356-491e-8681-ddc99ae5659e	0	3/17/2020 8:14	user	contemporary carcerate exceptionably monkishness attachment from pablo speciale		FILES	file_search	<file_keyword> contemporary carcerate exceptionably monkishness </file_keyword> <attachment> attachment </attachment> from <contact_name> pablo speciale </contact_name>	[]		Teams	Speech	1	21.1
7c9cf79f-a607-4cad-89a8-e787d84a245a	0	3/17/2020 18:52	user	what attachments has jevan sent		FILES	file_search	what <attachment> attachments </attachment> has <contact_name> jevan </contact_name> <file_action> sent </file_action>	[]		Teams	Speech	1	21.1
bbb39d14-c86f-4ca7-914f-192c48cc33df	0	3/11/2020 18:10	user	micro sign attachments from may to june		FILES	file_search	<file_keyword> micro sign </file_keyword> <attachment> attachments </attachment> from <date> may </date> to <date> june </date>	[]		Teams	Speech	1	21.1
2ab30092-7172-4f3a-a9a6-a03237300829	0	3/26/2020 22:20	user	rajendra vishnumurty worksheet attachments		FILES	file_search	<contact_name> rajendra vishnumurty </contact_name> <file_type> worksheet </file_type> <attachment> attachments </attachment>	[]		Teams	Speech	1	21.1
40176391-4733-42c5-9bb3-405d417782c8	0	3/4/2020 10:48	user	with attachment from cain hopkins		FILES	file_search	with <attachment> attachment </attachment> from <contact_name> cain hopkins </contact_name>	[]		Teams	Speech	1	21.1
baedb5fe-8886-4ef4-afa6-3f23ae1c93b1	0	3/3/2020 13:58	user	warblingly alco parthenogenous attachment to krystof		FILES	file_search	<file_keyword> warblingly alco parthenogenous </file_keyword> <attachment> attachment </attachment> to <to_contact_name> krystof </to_contact_name>	[]		Teams	Speech	1	21.1
ec72ad3f-d50f-4ca4-ba2f-aac8897fa2f7	0	3/4/2020 8:02	user	from jilin contains attachments		FILES	file_search	from <contact_name> jilin </contact_name> contains <attachment> attachments </attachment>	[]		Teams	Speech	1	21.1
54f36a3a-6e9f-4561-90d2-9670d3885037	0	3/9/2020 6:51	user	from mohammad alsaleem attachments		FILES	file_search	from <contact_name> mohammad alsaleem </contact_name> <attachment> attachments </attachment>	[]		Teams	Speech	1	21.1
3c235fb5-ff05-4b70-994b-0684168468be	0	3/26/2020 6:53	user	cytogenesis intersomnious with attachments from march to april		FILES	file_search	<file_keyword> cytogenesis intersomnious </file_keyword> with <attachment> attachments </attachment> from <date> march </date> to <date> april </date>	[]		Teams	Speech	1	21.1
26ba7046-f6a7-465c-a593-01767221b18a	0	3/23/2020 7:44	user	from chris yu skill measurement attachment		FILES	file_search	from <contact_name> chris yu </contact_name> <file_keyword> skill measurement </file_keyword> <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
bf9c4f23-04ce-42d7-a677-920472871807	0	3/3/2020 20:30	user	from nora djaouat about design for contextual with attachment last week		FILES	file_search	from <contact_name> nora djaouat </contact_name> about <file_keyword> design for contextual </file_keyword> with <attachment> attachment </attachment> <date> last week </date>	[]		Teams	Speech	1	21.1
86545395-5b3b-4832-b361-c6ecfa0f4ae6	0	3/10/2020 20:39	user	from courtney gordon with sheet attachment		FILES	file_search	from <contact_name> courtney gordon </contact_name> with <file_type> sheet </file_type> <attachment> attachment </attachment>	[]		Teams	Speech	1	21.1
64b27aa7-17d1-4cd1-b3e4-80e4f8eb2203	0	3/30/2020 9:14	user	from vishakha dixit with attachment last march		FILES	file_search	from <contact_name> vishakha dixit </contact_name> with <attachment> attachment </attachment> <date> last march </date>	[]		Teams	Speech	1	21.1
