ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion
f268f714-d7ad-4c27-b9be-0d15c5c4b25e	0	3/13/2020 21:25	user	When is my next meeting?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting?	[]		Teams	Speech	77	21.1
ef25198e-8b23-4e4e-afdb-47cb2179659a	0	3/4/2020 4:31	user	What do I have tomorrow?		CALENDAR	find_calendar_entry	What do I have <start_date>tomorrow</start_date>?	[]		Teams	Speech	76	21.1
5c20b8da-a979-4b6e-8a82-4de3b6e5fe4f	0	3/19/2020 5:47	user	Send a message to Rose.		COMMUNICATION	send_text	Send a message to <contact_name>Rose</contact_name>.	[]		Teams	Speech	70	21.1
e5027730-565c-43ed-b59e-6eccde6604a6	0	3/30/2020 21:00	user	What meetings do I have today?		CALENDAR	find_calendar_entry	What meetings do I have <start_date>today</start_date>?	[]		Teams	Speech	69	21.1
54edd3f0-a861-489f-bf68-40d686555892	0	3/16/2020 5:43	user	What meetings do I have tomorrow?		CALENDAR	find_calendar_entry	What meetings do I have <start_date>tomorrow</start_date>?	[]		Teams	Speech	66	21.1
0fa695e4-ea68-4134-be87-e9d31802e755	0	3/5/2020 9:56	user	End the meeting.		CALENDAR	disconnect_from_meeting	End the meeting.	[]		Teams	Speech	66	21.1
4121a174-eefd-4b34-8e2b-6154b1d1a2b2	0	3/19/2020 6:08	user	Next slide.		INMEETING	next_slide	Next slide.	[]		Teams	Speech	64	21.1
5a560228-e8f3-48e0-a1ad-6da126b81a5a	0	3/3/2020 6:02	user	What meetings do I have?		CALENDAR	find_calendar_entry	What meetings do I have?	[]		Teams	Speech	53	21.1
6698a994-f2b8-4fc9-811a-ec79cfdfa677	0	3/16/2020 21:49	user	Hey Cortana join my next meeting.		CALENDAR	connect_to_meeting	Hey Cortana join my <start_time>next</start_time> meeting.	[]		Teams	Speech	50	21.1
9189ce62-5eac-4d7c-adae-10b6cdf7b6d5	0	3/31/2020 5:39	user	Message my next meeting.		COMMUNICATION	send_text_meeting	Message my <order_ref>next</order_ref> meeting.	[]		Teams	Speech	49	21.1
c3f6c404-cf2c-45bf-9b01-656fbff95ba7	0	3/25/2020 2:05	user	Show me my calendar.		CALENDAR	navigate_calendar	Show me my calendar.	[]		Teams	Speech	45	21.1
d8d45c01-4e9a-46ce-90b8-5196c459884a	0	3/16/2020 7:11	user	Hello hello hello.		NOTSURE	notsure_other	Hello hello hello.	[]		Teams	Speech	45	21.1
4800ac7b-6657-496b-b98e-2cc4c2de452b	0	3/8/2020 21:22	user	Send feedback.		NOTSURE	other_domain	Send feedback.	[]		Teams	Speech	42	21.1
16b174f2-b006-47f8-9840-d8435037f0be	0	3/20/2020 5:36	user	Hello hello.		NOTSURE	other_domain	Hello hello.	[]		Teams	Speech	38	21.1
742aaa73-22ef-4e00-824e-160b59da75fe	0	3/20/2020 17:17	user	Call.		COMMUNICATION	make_call	Call.	[]		Teams	Speech	37	21.1
d6ded3d1-49df-488d-925e-40bbd832d78c	0	3/16/2020 11:48	user	Go to calendar.		CALENDAR	navigate_calendar	Go to calendar.	[]		Teams	Speech	35	21.1
c365e6c2-853b-4d6f-8614-29fcd319dee8	0	3/23/2020 14:20	user	Hey Cortana send a message to test account.		COMMUNICATION	send_text	Hey Cortana send a message to <contact_name>test account</contact_name>.	[]		Teams	Speech	32	21.1
584d4677-888a-4324-b5e2-92ab833ec8a1	0	3/5/2020 23:55	user	Set my status.		TEAMSACTION	teamsuser_setstatus	Set my status.	[]		Teams	Speech	32	21.1
933ad2fb-0bd5-4a40-9278-ff178bf14523	0	3/12/2020 21:05	user	Hey Cortana join my meeting.		CALENDAR	connect_to_meeting	Hey Cortana join my meeting.	[]		Teams	Speech	32	21.1
0100d818-97f7-42ca-88cc-49220f8f014f	0	3/5/2020 19:55	user	Cancel my next meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting.	[]		Teams	Speech	32	21.1
278713c9-e96c-4c3e-97c3-a2ab753e8c95	0	3/31/2020 5:36	user	Go to settings.		NOTSURE	other_domain	Go to settings.	[]		Teams	Speech	31	21.1
0808eec1-e685-492f-b709-2bcbaed7e6b7	0	3/17/2020 14:00	user	Message my previous meeting.		COMMUNICATION	send_text_meeting	Message my <order_ref>previous</order_ref> meeting.	[]		Teams	Speech	31	21.1
1e22aaa0-37ff-453d-b807-ef6f0cddd3ca	0	3/4/2020 2:51	user	Previous slide.		INMEETING	previous_slide	Previous slide.	[]		Teams	Speech	29	21.1
09621b26-7a9b-4c98-9aee-582856773b19	0	3/4/2020 11:28	user	Send a message to rose.		COMMUNICATION	send_text	Send a message to <contact_name>rose</contact_name>.	[]		Teams	Speech	27	21.1
7135e66b-2c8c-404a-b27b-9108d0657eed	0	3/25/2020 2:06	user	Navigate to calendar.		CALENDAR	navigate_calendar	Navigate to calendar.	[]		Teams	Speech	27	21.1
010ebac2-03fd-471c-b258-b2af24eb7e05	0	3/10/2020 19:28	user	Message.		COMMUNICATION	send_text	Message.	[]		Teams	Speech	26	21.1
e879aab5-3b1c-4a58-b05e-e9d7e4619c1d	0	3/26/2020 0:45	user	Hi.		NOTSURE	other_domain	Hi.	[]		Teams	Speech	26	21.1
e2795941-75c1-42bb-b4ba-c8862e8b4296	0	3/4/2020 10:29	user	Go to saved items.		TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]		Teams	Speech	26	21.1
a0d6eba5-9fb3-4e21-b2ca-1f061c2ad786	0	3/26/2020 5:46	user	Cancel.		COMMON	cancel	Cancel.	[]		Teams	Speech	26	21.1
85d3252b-1784-45bb-b36b-0bb85ccd6bda	0	3/5/2020 13:45	user	My last meeting.		CALENDAR	find_calendar_entry	My <order_ref>last</order_ref> meeting.	[]		Teams	Speech	25	21.1
31657f93-c9ab-445b-8c38-d1ba96f5c9e6	0	3/10/2020 7:04	user	Message Felix.		COMMUNICATION	send_text	Message <contact_name>Felix</contact_name>.	[]		Teams	Speech	25	21.1
28d62ae7-4ae5-4e2f-8340-f6382006b9e3	0	3/24/2020 23:36	user	Transfer call.		COMMUNICATION	transfer	Transfer call.	[]		Teams	Speech	25	21.1
ed96539a-d6d6-4b10-9e21-cebc41bae36c	0	3/24/2020 2:50	user	Send message.		COMMUNICATION	send_text	Send message.	[]		Teams	Speech	24	21.1
ee65f06e-31d2-4bcd-941e-782a1ba003b0	0	3/12/2020 6:57	user	Change my status to available.		TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	24	21.1
1726e190-9fd6-48d3-97c8-7478744f3eae	0	3/12/2020 3:13	user	Transfer the call.		COMMUNICATION	transfer	Transfer the call.	[]		Teams	Speech	24	21.1
4430974c-9173-4933-ab8c-48f939b05904	0	3/10/2020 19:29	user	Message Sha.		COMMUNICATION	send_text	Message <contact_name>Sha</contact_name>.	[]		Teams	Speech	23	21.1
054867e3-9b34-436b-9d4d-93fbf159435a	0	3/11/2020 22:42	user	Message Raj.		COMMUNICATION	send_text	Message <contact_name>Raj</contact_name>.	[]		Teams	Speech	23	21.1
932ac9f3-28c6-491f-8a21-08d71c6b9685	0	3/13/2020 6:21	user	Set my status to busy.		TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	23	21.1
43d8421e-320e-4a17-8714-45f88aecd9c6	0	3/20/2020 8:15	user	What's on my calendar tomorrow?		CALENDAR	find_calendar_entry	What's on my calendar <start_date>tomorrow</start_date>?	[]		Teams	Speech	22	21.1
689e4fa8-06b2-4e4f-aa53-e35e1ac463fa	0	3/7/2020 2:07	user	Set my status to available.		TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	22	21.1
379cb8e2-865a-4e75-8c35-28dd5513c0eb	0	3/2/2020 4:55	user	What's your name?		NOTSURE	other_domain	What's your name?	[]		Teams	Speech	22	21.1
255c9b82-e50b-4c88-88e3-44f4dcf862a7	0	3/10/2020 22:53	user	Show me my at mentions.		TEAMSACTION	teamsuser_showactivity	Show me my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]		Teams	Speech	22	21.1
5b9000cb-486f-414a-9072-dc67e4412a23	0	3/27/2020 20:05	user	Share the attached presentation.		FILES	file_share	Share the <attachment>attached</attachment> <file_type>presentation</file_type>.	[]		Teams	Speech	22	21.1
58d1d690-d0b7-4d81-8051-be6a6d7e1f97	0	3/31/2020 5:40	user	Call Xue GAO.		COMMUNICATION	make_call	Call <contact_name>Xue GAO</contact_name>.	[]		Teams	Speech	21	21.1
6e31db6e-135f-4ed7-9738-27616e24777c	0	3/30/2020 6:38	user	Change my status to busy.		TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	21	21.1
14d700d6-cc03-450e-adb7-8249009d223e	0	3/9/2020 7:40	user	What do you want to call your list?		NOTSURE	other_domain	What do you want to call your list?	[]		Teams	Speech	21	21.1
c5428ff7-7926-4b20-b3e3-c87b90efa9f9	0	3/30/2020 11:17	user	What is knew testing?		NOTSURE	other_domain	What is knew testing?	[]		Teams	Speech	21	21.1
09971b98-5a6e-42d8-ae42-3a5b68eec1f4	0	3/19/2020 4:58	user	Hold call.		COMMUNICATION	hold	Hold call.	[]		Teams	Speech	21	21.1
d9456465-7334-4214-90bf-4a8f6260ca92	0	3/17/2020 11:44	user	Show me my activity.		TEAMSACTION	teamsuser_showactivity	Show me my activity.	[]		Teams	Speech	21	21.1
565d22a3-b77f-46d6-8ebc-f2af524788d6	0	3/23/2020 3:19	user	Cancel my meeting.		CALENDAR	delete_calendar_entry	Cancel my meeting.	[]		Teams	Speech	21	21.1
ec282f63-e3d9-4205-b170-fa124c18f723	0	3/6/2020 20:55	user	When's my next meeting?		CALENDAR	find_calendar_when	When's my <start_time>next</start_time> meeting?	[]		Teams	Speech	21	21.1
a8c1d21f-9ed4-46ec-b7d0-65469b97c0a5	0	3/23/2020 5:58	user	Go to Rose chat.		TEAMSACTION	teamsuser_openchat	Go to <contact_name>Rose</contact_name> chat.	[]		Teams	Speech	21	21.1
61398e9d-815d-4997-8f99-fd87d84a7306	0	3/23/2020 9:41	user	Go to my recent files.		FILES	file_navigate	Go to <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]		Teams	Speech	21	21.1
b5fc1c78-733b-4312-85a2-163435418920	0	3/30/2020 3:06	user	Hold the meeting.		CALENDAR	connect_to_meeting	Hold the meeting.	[]		Teams	Speech	20	21.1
52058990-bb54-4cd0-be76-52e491df47ce	0	3/19/2020 2:57	user	Go to my calendar.		CALENDAR	navigate_calendar	Go to my calendar.	[]		Teams	Speech	20	21.1
2a10c221-1c8f-4f2c-9fda-192a5553f63e	0	3/13/2020 8:23	user	Hey Cortana when is my next meeting.		CALENDAR	find_calendar_when	Hey Cortana when is my <start_time>next</start_time> meeting.	[]		Teams	Speech	20	21.1
8bda1b26-ee4f-461a-bd50-575c3ba1346d	0	3/31/2020 3:56	user	Go to call.		COMMUNICATION	communication_notsure	Go to call.	[]		Teams	Speech	20	21.1
f5f36c58-a633-4381-88be-67b489444542	0	3/9/2020 11:07	user	Next meeting.		CALENDAR	find_calendar_entry	<start_time>Next</start_time> meeting.	[]		Teams	Speech	19	21.1
0b64fdae-2803-4df1-a8bb-0335ad628806	0	3/3/2020 1:36	user	Text.		COMMUNICATION	send_text	Text.	[]		Teams	Speech	19	21.1
2635d3ba-9724-4f45-af5f-11ff19befddb	0	3/23/2020 20:36	user	Dial.		COMMUNICATION	make_call	Dial.	[]		Teams	Speech	19	21.1
dcae0001-ae07-4b67-9833-2162b30858d6	0	3/18/2020 8:47	user	Open files.		FILES	file_open	Open files.	[]		Teams	Speech	19	21.1
b9b18fca-7483-448f-8cb5-7a9810ec2adc	0	3/31/2020 5:44	user	Open a file.		FILES	file_open	Open a file.	[]		Teams	Speech	19	21.1
4795cbf9-6289-4fe0-a0a0-f1f3a41f181d	0	3/26/2020 3:14	user	Message Rose.		COMMUNICATION	send_text	Message <contact_name>Rose</contact_name>.	[]		Teams	Speech	18	21.1
323597bc-b276-4f0d-b553-f4df55d0423f	0	3/27/2020 11:00	user	Andy.		NOTSURE	other_domain	Andy.	[]		Teams	Speech	18	21.1
04d7fcd7-6d09-4bdd-97fe-da7d3bc62cbc	0	3/2/2020 5:48	user	Stop sharing.		INMEETING	stop_presenting	Stop sharing.	[]		Teams	Speech	18	21.1
6a81fe7d-7b75-45eb-8734-1cedc490755f	0	3/3/2020 10:54	user	Ask flow to list flows.		NOTSURE	notsure_other	Ask flow to list flows.	[]		Teams	Speech	18	21.1
9483d247-c602-41a1-94e5-7c87fb2c3bb9	0	3/3/2020 5:03	user	Open the file I was working on.		FILES	file_open	Open the file <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	18	21.1
47c8ddc5-dc0d-44dd-b160-a10aa3fcb166	0	3/25/2020 0:41	user	Hey Cortana message.		COMMUNICATION	send_text	Hey Cortana message.	[]		Teams	Speech	17	21.1
732c669c-6cfe-482b-8068-65676374b8a8	0	3/13/2020 5:43	user	Hey Cortana send a message.		COMMUNICATION	send_text	Hey Cortana send a message.	[]		Teams	Speech	17	21.1
7cd18e79-500e-4afe-8beb-c3653168c508	0	3/4/2020 4:11	user	Send a message to Paul.		COMMUNICATION	send_text	Send a message to <contact_name>Paul</contact_name>.	[]		Teams	Speech	17	21.1
1438d284-ab96-4cea-bfa9-83f9207150ea	0	3/26/2020 7:17	user	Share Mobile deck with Aditya.		FILES	file_share	Share <file_keyword>Mobile</file_keyword> <file_type>deck</file_type> with <to_contact_name>Aditya</to_contact_name>.	[]		Teams	Speech	17	21.1
14d059f7-07cc-4e78-9345-0ddf1a335024	0	3/2/2020 19:32	user	Send message to my next meeting.		COMMUNICATION	send_text_meeting	Send message to my <order_ref>next</order_ref> meeting.	[]		Teams	Speech	17	21.1
cfec24dc-8cac-440c-af25-ca67e7c37b62	0	3/4/2020 10:39	user	Send message to Rose.		COMMUNICATION	send_text	Send message to <contact_name>Rose</contact_name>.	[]		Teams	Speech	16	21.1
f9298ae9-9afe-4f16-afcf-0067994a030f	0	3/6/2020 3:06	user	Make a call to.		COMMUNICATION	make_call	Make a call to.	[]		Teams	Speech	16	21.1
9eff2c1e-65e8-479c-b834-35a0f0c84ec1	0	3/19/2020 8:27	user	Change my status to do not disturb.		TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>do not disturb</teamsuser_status>.	[]		Teams	Speech	16	21.1
72d41814-d86b-43cc-90a7-8c27834c62bf	0	3/30/2020 9:13	user	Events in Denver.		NOTSURE	other_domain	Events in Denver.	[]		Teams	Speech	16	21.1
afa88d7e-3f4b-4cc6-8258-3ee0aa4d9444	0	3/26/2020 6:03	user	Join my meeting with Rose.		CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Rose</contact_name>.	[]		Teams	Speech	16	21.1
66536319-e735-43d8-a982-978a459c8ebe	0	3/5/2020 8:04	user	Hold the call.		COMMUNICATION	hold	Hold the call.	[]		Teams	Speech	16	21.1
eabd2cb4-217d-4155-ba91-78fc0bd33424	0	3/19/2020 21:23	user	Go to my activity.		TEAMSACTION	teamsuser_showactivity	Go to my activity.	[]		Teams	Speech	16	21.1
7b4ea912-f3b7-4c06-a5f2-af7ba6ac8217	0	3/2/2020 18:36	user	Move to slide #4.		INMEETING	goto_slide	Move to slide <slide_number>#4</slide_number>.	[]		Teams	Speech	16	21.1
ed4c55df-bc6f-409b-8527-d9830fdcfdcd	0	3/3/2020 4:48	user	Resume call.		COMMUNICATION	resume	Resume call.	[]		Teams	Speech	16	21.1
8e2b7d17-eef0-4b2a-bd87-b864960391c0	0	3/4/2020 10:34	user	End the call.		COMMUNICATION	end_call	End the call.	[]		Teams	Speech	16	21.1
e45c2ea4-a0eb-44ae-a52f-4a7db46dcd15	0	3/6/2020 22:54	user	Phone.		COMMUNICATION	make_call	Phone.	[]		Teams	Speech	15	21.1
3e31bb50-f97b-4d65-9ed3-81a0811002fd	0	3/13/2020 8:02	user	Change my status.		TEAMSACTION	teamsuser_setstatus	Change my status.	[]		Teams	Speech	15	21.1
d441e9af-ebfa-4678-98f5-28b71c9579f2	0	3/26/2020 13:19	user	What is new?		NOTSURE	other_domain	What is new?	[]		Teams	Speech	15	21.1
8830574c-5d15-4637-a45c-2a00ff65c01d	0	3/17/2020 3:07	user	Send a message to my next meeting.		COMMUNICATION	send_text_meeting	Send a message to my <order_ref>next</order_ref> meeting.	[]		Teams	Speech	15	21.1
13af004b-46b4-4711-ba2e-0c8a7f6482ce	0	3/18/2020 18:55	user	Go to Kohl's.		TEAMSACTION	teamspace_navigate	Go to <teamspace_keyword>Kohl's</teamspace_keyword>.	[]		Teams	Speech	15	21.1
ca7bef03-dfaa-4eaa-9ed9-afa95ee02b6a	0	3/13/2020 23:24	user	Hey Cortana end the call.		COMMUNICATION	end_call	Hey Cortana end the call.	[]		Teams	Speech	15	21.1
9dcb257c-fb47-4759-8ee9-8a8cf80dd148	0	3/27/2020 20:13	user	Add Cruise to the call.		COMMUNICATION	add_to_call	Add <contact_name>Cruise</contact_name> to the call.	[]		Teams	Speech	14	21.1
53296d39-da8d-4f2c-8169-c31ec283d947	0	3/9/2020 19:28	user	Add Nick to the call.		COMMUNICATION	add_to_call	Add <contact_name>Nick</contact_name> to the call.	[]		Teams	Speech	14	21.1
91b52bff-5b0d-4b24-a36d-b425685baa81	0	3/12/2020 5:48	user	Send a message to Boaz.		COMMUNICATION	send_text	Send a message to <contact_name>Boaz</contact_name>.	[]		Teams	Speech	14	21.1
a0094ed4-bff3-4809-8eec-cf365f09d28f	0	3/4/2020 10:05	user	Send a message to test.		COMMUNICATION	send_text	Send a message to <contact_name>test</contact_name>.	[]		Teams	Speech	14	21.1
60868a79-805b-4be0-a00b-f7b967fe5b09	0	3/3/2020 14:08	user	Call Haim Somech.		COMMUNICATION	make_call	Call <contact_name>Haim Somech</contact_name>.	[]		Teams	Speech	14	21.1
b5230820-8ee5-4c2c-86a6-81a52d75fb67	0	3/16/2020 8:17	user	Change my status to away.		TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>away</teamsuser_status>.	[]		Teams	Speech	14	21.1
d419f91d-174f-4826-84a8-82c3254542cb	0	3/7/2020 12:03	user	Cortana join Yolo meeting.		CALENDAR	connect_to_meeting	Cortana join <title>Yolo meeting</title>.	[]		Teams	Speech	14	21.1
2d39d03c-0ad2-4332-b6bb-fc34979d1f62	0	3/4/2020 4:06	user	Cancel my 3:00 PM meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>3:00 PM</start_time> meeting.	[]		Teams	Speech	14	21.1
111d4950-9fce-4b7b-bc2c-d244afee849c	0	3/27/2020 19:30	user	Search.		TEAMSACTION	teamspace_search	Search.	[]		Teams	Speech	14	21.1
14b353c6-e5f8-4cdb-b619-872e62d323e7	0	3/13/2020 1:13	user	Hey Cortana move to slide #4.		INMEETING	goto_slide	Hey Cortana move to slide <slide_number>#4</slide_number>.	[]		Teams	Speech	14	21.1
72c3794d-d61f-4156-bd02-61c9784ae286	0	3/18/2020 3:19	user	When is my next meeting with Rose?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Rose</contact_name>?	[]		Teams	Speech	14	21.1
76734afb-554f-4ff5-8473-f12c1aae9df7	0	3/10/2020 9:53	user	Open file.		FILES	file_open	Open file.	[]		Teams	Speech	14	21.1
12750037-d3e3-42b0-9cd7-135becd3fab2	0	3/4/2020 12:56	user	Next.		COMMON	show_next	Next.	[]		Teams	Speech	14	21.1
ecd185fb-eb2f-4106-bb59-378be532c337	0	3/18/2020 7:59	user	Navigate to files.		FILES	file_navigate	Navigate to files.	[]		Teams	Speech	14	21.1
3e6918ea-bb19-43c3-920f-957a9cb6fdb5	0	3/23/2020 4:46	user	Call Rose.		COMMUNICATION	make_call	Call <contact_name>Rose</contact_name>.	[]		Teams	Speech	13	21.1
d2f3a61a-3cf2-4632-93bb-f1d3d53fa6fa	0	3/25/2020 14:46	user	Tell me a joke.		NOTSURE	other_domain	Tell me a joke.	[]		Teams	Speech	13	21.1
4102c14a-618a-4285-b119-d97d5e16951b	0	3/13/2020 23:26	user	Share the deck.		FILES	file_share	Share the <file_type>deck</file_type>.	[]		Teams	Speech	13	21.1
bd0233dc-ca57-4785-8236-b0538122a6a1	0	3/16/2020 3:21	user	Go to chat.		TEAMSACTION	teamsuser_openchat	Go to chat.	[]		Teams	Speech	13	21.1
d6c0bdd6-0067-4f27-8615-fcdb3106e47a	0	3/19/2020 0:02	user	Add Gomez-Angulo to my call.		COMMUNICATION	add_to_call	Add <contact_name>Gomez-Angulo</contact_name> to my call.	[]		Teams	Speech	12	21.1
e7255139-5c31-46c9-80ab-27e4cc41e679	0	3/27/2020 8:24	user	Send a message to Cortana.		COMMUNICATION	send_text	Send a message to <contact_name>Cortana</contact_name>.	[]		Teams	Speech	12	21.1
5eb34fa7-0dbe-422c-bc91-737f7925902d	0	3/5/2020 4:01	user	Send text.		COMMUNICATION	send_text	Send text.	[]		Teams	Speech	12	21.1
bc011d8b-c941-4243-bd85-9abce966011a	0	3/5/2020 21:59	user	Call 770-878-1710.		COMMUNICATION	make_call	Call <phone_number>770-878-1710</phone_number>.	[]		Teams	Speech	12	21.1
50a82911-fa55-4a61-b1e8-ae33e49c521c	0	3/24/2020 5:31	user	Cancel my meeting with Rose.		CALENDAR	delete_calendar_entry	Cancel my meeting with <contact_name>Rose</contact_name>.	[]		Teams	Speech	12	21.1
7e34b2fb-d9a9-454e-a9bf-4d554b8f4fef	0	3/10/2020 21:47	user	Share the presentation.		FILES	file_share	Share the <file_type>presentation</file_type>.	[]		Teams	Speech	12	21.1
fdbc0ea7-623f-4688-a15b-fd1863a74805	0	3/3/2020 21:23	user	Add Gomez-Angulo to the call.		COMMUNICATION	add_to_call	Add <contact_name>Gomez-Angulo</contact_name> to the call.	[]		Teams	Speech	11	21.1
f8767fb9-3a3c-4682-86dc-a34a9b63f9e2	0	3/6/2020 2:51	user	What is my next meeting?		CALENDAR	find_calendar_entry	What is my <start_time>next</start_time> meeting?	[]		Teams	Speech	11	21.1
1f34566f-f6a6-44f8-8530-8d8117e3a3fd	0	3/3/2020 17:38	user	What is adaptive cards?		NOTSURE	other_domain	What is adaptive cards?	[]		Teams	Speech	11	21.1
87f871a8-28f8-405a-880a-e9876e1c6e34	0	3/3/2020 5:29	user	Join my test 9 meeting.		CALENDAR	connect_to_meeting	Join my <title>test 9 meeting</title>.	[]		Teams	Speech	11	21.1
58da4158-4a71-4673-bd2f-31829dd73069	0	3/7/2020 1:01	user	Share the Sample document I was working on with Sha.		FILES	file_share	Share the <file_keyword>Sample</file_keyword> document <contact_name>I</contact_name> was <file_action>working</file_action> on with <to_contact_name>Sha</to_contact_name>.	[]		Teams	Speech	11	21.1
5cbdeac9-ca58-4692-af13-a39027ecd8c4	0	3/16/2020 21:24	user	Share the attached deck.		FILES	file_share	Share the attached <file_type>deck</file_type>.	[]		Teams	Speech	11	21.1
e45877bd-3866-4444-84a8-e92c10cfe8ff	0	3/3/2020 12:54	user	Share file.		FILES	file_share	Share file.	[]		Teams	Speech	11	21.1
2c68db93-5f2f-48ba-bfef-049def934dda	0	3/11/2020 2:51	user	Richard.		NOTSURE	ambiguous	Richard.	[]		Teams	Speech	11	21.1
22c4d208-6441-4bd9-a28a-b49b0a2f78a9	0	3/5/2020 21:59	user	Open.		NOTSURE	ambiguous	Open.	[]		Teams	Speech	11	21.1
08b88cbe-d86f-4806-93ce-c14101c6a45f	0	3/6/2020 6:24	user	Go to unread activity.		TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		Teams	Speech	11	21.1
